Orden;Nombre;Frecuencia;Edad Media;sexo
1084;JAVIER IGNACIO;1153;44.8;H
14686;JAVIER ISAAC;38;28.9;H
23542;JAVIER ISIDORO;21;42.0;H
9625;JAVIER ISIDRO;64;42.5;H
18263;JAVIER ISMAEL;29;33.9;H
21136;JAVIER ISRAEL;24;31.5;H
5348;JAVIER IVAN;133;35.1;H
19827;JAVIER JACINTO;26;44.5;H
14130;JAVIER JAIME;40;44.8;H
1045;JAVIER JESUS;1222;37.2;H
5670;JAVIER JOAQUIN;124;40.2;H
7120;JAVIER JORGE;94;43.5;H
1120;JAVIER JOSE;1102;40.0;H
3974;JAVIER JUAN;196;42.1;H
8224;JAVIER JULIAN;78;42.7;H
12383;JAVIER JULIO;47;43.6;H
21137;JAVIER LEANDRO;24;38.2;H
24512;JAVIER LEON;20;37.7;H
10617;JAVIER LEONARDO;57;36.0;H
22704;JAVIER LEOPOLDO;22;38.1;H
7813;JAVIER LORENZO;83;40.1;H
1798;JAVIER LUIS;571;45.6;H
1516;JAVIER MANUEL;718;40.3;H
19828;JAVIER MARCELINO;26;47.5;H
12179;JAVIER MARCELO;48;41.5;H
13305;JAVIER MARCOS;43;45.6;H
1078;JAVIER MARIA;1161;48.3;H
9077;JAVIER MARIANO;69;42.8;H
18781;JAVIER MARIO;28;43.3;H
4718;JAVIER MARTIN;155;40.4;H
14687;JAVIER MATEO;38;36.2;H
12601;JAVIER MATIAS;46;35.3;H
5747;JAVIER MAURICIO;122;37.2;H
2714;JAVIER MIGUEL;320;39.7;H
16052;JAVIER MOISES;34;37.3;H
5117;JAVIER NICOLAS;140;32.4;H
21138;JAVIER OCTAVIO;24;41.0;H
11792;JAVIER OMAR;50;32.3;H
8655;JAVIER ORLANDO;73;39.6;H
6341;JAVIER OSCAR;108;46.4;H
16459;JAVIER OSWALDO;33;38.0;H
5349;JAVIER PABLO;133;42.9;H
12845;JAVIER PASCUAL;45;41.5;H
16460;JAVIER PATRICIO;33;34.3;H
5147;JAVIER PEDRO;139;44.8;H
4651;JAVIER RAFAEL;158;36.3;H
3198;JAVIER RAMON;257;45.2;H
9190;JAVIER RAUL;68;40.3;H
5350;JAVIER RICARDO;133;41.7;H
8885;JAVIER ROBERTO;71;43.2;H
21869;JAVIER RODOLFO;23;44.8;H
10035;JAVIER RODRIGO;61;33.0;H
21139;JAVIER ROLANDO;24;41.1;H
14396;JAVIER ROMAN;39;41.4;H
14397;JAVIER RUBEN;39;32.3;H
6763;JAVIER SALVADOR;100;39.6;H
4698;JAVIER SANTIAGO;156;40.1;H
12602;JAVIER SANTOS;46;41.3;H
7355;JAVIER SEBASTIAN;90;33.2;H
19296;JAVIER SERGIO;27;40.0;H
4562;JAVIER TOMAS;163;39.2;H
8768;JAVIER VALENTIN;72;37.8;H
2663;JAVIER VICENTE;329;41.7;H
15011;JAVIER VICTOR;37;41.3;H
21140;JAVIER VIDAL;24;47.3;H
23543;JAVIER YERAY;21;29.1;H
2171;JAVIERA;456;67.7;M
24027;JAVIERA ANDREA;21;25.6;M
16654;JAVIERA PAZ;32;21.8;M
1344;JAWAD;834;26.8;H
17089;JAWHARA;31;9.3;M
8225;JAY;78;22.9;H
19342;JAYA;27;39.3;M
4819;JAYDEN;151;3.5;H
23094;JAYDY;22;15.0;M
21141;JAYKO;24;5.5;H
7443;JAYNE;84;51.2;M
18130;JAYNE ELIZABETH;29;53.2;M
23095;JAYNE LOUISE;22;47.0;M
11924;JAYONE;47;42.5;M
7891;JAYRO;82;18.1;H
7060;JAYSON;95;25.7;H
19297;JAZAEL;27;15.9;H
1819;JAZMIN;603;20.7;M
18716;JAZMIN ALEJANDRA;28;22.4;M
24028;JAZMIN ALEXANDRA;21;24.8;M
15033;JAZMIN ELIZABETH;36;28.9;M
18131;JAZMIN MARIA;29;27.8;M
23096;JAZMIN ROCIO;22;33.2;M
3940;JAZMINA;192;33.1;M
16198;JAZMINE;33;14.4;M
2121;JEAN;455;46.7;H
2153;JEAN;463;68.7;M
10783;JEAN ANN;53;68.7;M
6880;JEAN BAPTISTE;98;42.4;H
18782;JEAN BERNARD;28;59.3;H
18717;JEAN CARLA;28;24.3;M
3517;JEAN CARLO;229;20.7;H
1217;JEAN CARLOS;985;22.7;H
13306;JEAN CHARLES;43;45.5;H
8308;JEAN CHRISTOPHE;77;45.1;H
2773;JEAN CLAUDE;310;60.2;H
18783;JEAN DANIEL;28;39.6;H
13408;JEAN ELIZABETH;41;71.5;M
10618;JEAN FRANCO;57;22.5;H
3165;JEAN FRANÇOIS;261;53.0;H
4848;JEAN JACQUES;150;58.4;H
22705;JEAN JOSEPH;22;58.0;H
4293;JEAN LOUIS;177;56.3;H
5148;JEAN LUC;139;49.7;H
12180;JEAN LUIS;48;23.0;H
13564;JEAN MANUEL;42;31.6;H
4188;JEAN MARC;183;49.2;H
16461;JEAN MARCO;33;18.4;H
18784;JEAN MARCOS;28;20.9;H
7886;JEAN MARGARET;78;73.4;M
4820;JEAN MARIE;151;57.3;H
24029;JEAN MARIE;21;49.5;M
9734;JEAN MARY;60;70.7;M
17736;JEAN MICHAEL;30;24.7;H
4207;JEAN MICHEL;182;49.6;H
17737;JEAN NOEL;30;49.5;H
20706;JEAN PATRICIA;25;74.8;M
1504;JEAN PAUL;722;31.1;H
5748;JEAN PHILIPPE;122;46.0;H
23544;JEAN PIERE;21;15.8;H
1092;JEAN PIERRE;1144;38.0;H
19829;JEAN POL;26;18.7;H
11993;JEAN POOL;49;19.1;H
21870;JEAN RENE;23;56.9;H
14398;JEAN YVES;39;54.5;H
13131;JEANE;42;40.3;M
19994;JEANETH;26;39.5;M
22222;JEANETT;23;35.7;M
2111;JEANETTE;475;34.9;M
5716;JEANINE;117;52.9;M
3909;JEANNE;194;50.1;M
13706;JEANNE MARIE;40;58.9;M
24030;JEANNET;21;26.2;M
25029;JEANNETH;20;42.1;M
2438;JEANNETTE;379;40.0;M
5583;JEANNINE;120;61.7;M
5247;JEFERSON;136;27.2;H
22706;JEFERSON ANDRES;22;24.3;H
23545;JEFERSSON;21;26.7;H
14399;JEFF;39;32.4;H
2082;JEFFERSON;466;26.3;H
22707;JEFFERSON ALBERTO;22;23.8;H
15709;JEFFERSON ALEJANDRO;35;22.6;H
7121;JEFFERSON ALEXANDER;94;21.1;H
6289;JEFFERSON ANDRES;109;23.2;H
23546;JEFFERSON ANTONIO;21;22.2;H
12603;JEFFERSON DANIEL;46;18.8;H
7966;JEFFERSON DAVID;81;23.3;H
16462;JEFFERSON EDUARDO;33;25.3;H
16848;JEFFERSON FERNANDO;32;24.0;H
14400;JEFFERSON JAVIER;39;24.1;H
18264;JEFFERSON JOSE;29;24.4;H
21871;JEFFERSON MANUEL;23;25.8;H
20492;JEFFERSON PATRICIO;25;21.3;H
15710;JEFFERSON PAUL;35;22.0;H
16849;JEFFERSON STALIN;32;25.0;H
19298;JEFFERSON STEVEN;27;18.8;H
22708;JEFFERY;22;37.9;H
2632;JEFFREY;333;38.3;H
16850;JEFFRY;32;24.3;H
18265;JEFREY;29;28.5;H
20493;JEFRY;25;21.5;H
19830;JEHAD;26;27.8;H
19995;JEHAN;26;20.3;M
21872;JEHOVA;23;36.1;H
16463;JEHU;33;29.7;H
23547;JEICO;21;4.5;H
23548;JEICOB;21;3.6;H
16851;JEIKO;32;5.3;H
20707;JEIMY;25;26.5;M
6485;JEISON;105;20.8;H
16464;JEISON ANDRES;33;24.3;H
16852;JEISSON;32;25.1;H
7501;JEKATERINA;83;31.5;M
2619;JELENA;341;40.2;M
24513;JELLE;20;38.0;H
4189;JELLOUL;183;43.6;H
6804;JEMA;94;49.0;M
1899;JEMAA;559;47.6;M
16853;JEMAL;32;36.9;H
4546;JEMIMA;158;31.3;M
21437;JEMINA;24;33.1;M
14670;JEMMA;37;42.9;M
25030;JENAN;20;7.2;M
5055;JENARA;137;75.2;M
1295;JENARO;883;64.4;H
20708;JENEBA;25;13.7;M
9888;JENI;59;41.4;M
19831;JENICA;26;49.8;H
4352;JENICA;167;45.8;M
310;JENIFER;8217;26.9;M
22223;JENIFER ALEJANDRA;23;22.3;M
24031;JENIFER ANDREA;21;21.1;M
8052;JENIFER CARMEN;76;27.3;M
21438;JENIFER CAROLINA;24;25.8;M
3772;JENIFER MARIA;204;26.9;M
15413;JENIFER PINO;35;28.7;M
2493;JENIFFER;367;27.5;M
24032;JENIFFER ALEXANDRA;21;22.9;M
25031;JENIFFER ANDREA;20;26.4;M
22224;JENINA;23;33.3;M
25032;JENNA;20;30.6;M
25033;JENNI;20;32.5;M
15811;JENNIE;34;50.9;M
190;JENNIFER;19395;26.1;M
8390;JENNIFER ALEJANDRA;72;23.2;M
6541;JENNIFER ALEXANDRA;99;21.2;M
5955;JENNIFER ANDREA;111;22.5;M
4669;JENNIFER ANN;152;63.1;M
5914;JENNIFER ANNE;112;58.1;M
6163;JENNIFER CARMEN;106;27.0;M
5757;JENNIFER CAROLINA;116;25.2;M
10621;JENNIFER CRISTINA;54;24.4;M
14363;JENNIFER DANIELA;38;17.1;M
14671;JENNIFER DAYANA;37;17.7;M
8132;JENNIFER ELIZABETH;75;34.4;M
9364;JENNIFER ESTEFANIA;63;20.0;M
25034;JENNIFER FERNANDA;20;22.1;M
15812;JENNIFER GABRIELA;34;22.3;M
18132;JENNIFER ISABEL;29;23.2;M
17606;JENNIFER JANE;30;54.9;M
25035;JENNIFER JOHANNA;20;26.0;M
25036;JENNIFER KARINA;20;29.3;M
20709;JENNIFER KATHERINE;25;24.4;M
11710;JENNIFER LOUISE;48;37.7;M
16199;JENNIFER LUCIA;33;21.1;M
22225;JENNIFER LYNN;23;39.8;M
9025;JENNIFER MARGARET;66;65.9;M
2270;JENNIFER MARIA;424;26.1;M
14364;JENNIFER MARIE;38;38.8;M
6076;JENNIFER MARY;108;62.1;M
22226;JENNIFER MICHELLE;23;19.6;M
25037;JENNIFER NATALIA;20;19.5;M
9889;JENNIFER NICOLE;59;16.0;M
7105;JENNIFER PAOLA;89;25.3;M
12371;JENNIFER PATRICIA;45;27.2;M
24033;JENNIFER PILAR;21;27.7;M
11118;JENNIFER PINO;51;26.5;M
20710;JENNIFER ROCIO;25;24.0;M
16200;JENNIFER SUSAN;33;59.9;M
10176;JENNIFER TATIANA;57;23.4;M
24034;JENNIFER VALERIA;21;18.3;M
11711;JENNIFER VANESSA;48;25.1;M
3591;JENNIFFER;217;28.7;M
1457;JENNY;885;38.0;M
9890;JENNY ALEJANDRA;59;30.2;M
3799;JENNY ALEXANDRA;202;35.7;M
9223;JENNY ANDREA;64;33.8;M
13707;JENNY BEATRIZ;40;39.9;M
10177;JENNY CARMEN;57;41.5;M
5287;JENNY CAROLINA;129;33.6;M
19343;JENNY CECILIA;27;45.0;M
17607;JENNY CRISTINA;30;34.6;M
3373;JENNY ELIZABETH;236;39.4;M
24035;JENNY ESTHER;21;40.2;M
18133;JENNY FERNANDA;29;30.9;M
18134;JENNY GABRIELA;29;30.3;M
15034;JENNY ISABEL;36;39.3;M
25038;JENNY JACQUELINE;20;41.9;M
19996;JENNY JOHANNA;26;37.6;M
25039;JENNY JOSEFINA;20;46.4;M
17608;JENNY KARINA;30;36.8;M
23097;JENNY KATHERINE;22;30.9;M
20711;JENNY LILIANA;25;38.1;M
11925;JENNY LORENA;47;33.1;M
11513;JENNY MARCELA;49;34.0;M
18135;JENNY MARGARITA;29;42.6;M
22227;JENNY MARGOTH;23;41.2;M
6037;JENNY MARIA;109;41.0;M
11323;JENNY MARIBEL;50;37.4;M
10622;JENNY MARISOL;54;38.5;M
10939;JENNY MARITZA;52;38.2;M
20712;JENNY MARLENE;25;40.6;M
14036;JENNY MERCEDES;39;42.1;M
6314;JENNY PAOLA;103;30.5;M
3962;JENNY PATRICIA;190;40.2;M
20713;JENNY PAULINA;25;33.2;M
16201;JENNY PILAR;33;39.6;M
9891;JENNY ROCIO;59;43.4;M
22228;JENNY ROSARIO;23;42.9;M
16655;JENNY VERONICA;32;35.3;M
21439;JENNY VIVIANA;24;33.7;M
2354;JENNYFER;403;24.3;M
22709;JENRY;22;35.0;H
4163;JENS;185;46.8;H
10784;JENY;53;36.9;M
14672;JENYFER;37;23.7;M
19832;JEP;26;8.9;H
12181;JERAI;48;17.2;H
3134;JERAY;265;14.8;H
3960;JEREMI;197;15.9;H
12384;JEREMIAH;47;22.5;H
1320;JEREMIAS;857;44.2;H
12385;JEREMIE;47;26.9;H
1203;JEREMY;1008;14.7;H
24514;JEREMY ALEJANDRO;20;11.0;H
7892;JEREMY ALEXANDER;82;11.4;H
19833;JEREMY DANIEL;26;14.1;H
13565;JEREMY DAVID;42;24.0;H
24515;JEREMY JAMES;20;43.0;H
23549;JEREMY JAVIER;21;12.7;H
21142;JEREMY JESUS;24;15.7;H
19834;JEREMY JOEL;26;9.5;H
13099;JEREMY JOSE;44;12.5;H
23550;JEREMY JOSUE;21;9.3;H
24516;JERIAN;20;17.7;H
6666;JERICO;102;15.3;H
21143;JERIEL;24;7.4;H
15012;JERO;37;4.7;H
16053;JEROBEL;34;20.4;H
7607;JEROEN;86;40.3;H
20494;JEROM;25;13.5;H
2774;JEROME;310;26.6;H
2130;JERONI;452;39.4;H
7444;JERONIA;84;47.3;M
606;JERONIMA;3192;68.2;M
6747;JERONIMA MARIA;95;49.6;M
206;JERONIMO;13111;54.8;H
23551;JERONIMO ANDRES;21;36.6;H
9191;JERONIMO ANTONIO;68;52.4;H
20495;JERONIMO DAVID;25;29.3;H
11107;JERONIMO FRANCISCO;54;52.1;H
15711;JERONIMO JAVIER;35;38.5;H
7967;JERONIMO JESUS;81;38.7;H
4616;JERONIMO JOSE;160;43.0;H
15350;JERONIMO JUAN;36;52.5;H
12386;JERONIMO LUIS;47;50.8;H
7356;JERONIMO MANUEL;90;43.6;H
13100;JERONIMO MIGUEL;44;45.5;H
5550;JERRY;127;37.2;H
8226;JERSON;78;24.9;H
21440;JERUSA;24;38.1;M
4402;JERUSALEN;165;47.2;M
7412;JERZY;89;53.5;H
24036;JESABEL;21;26.8;M
6535;JESE;104;13.9;H
11712;JESENIA;48;19.9;M
21873;JESHUA;23;21.1;H
356;JESICA;6912;30.4;M
22229;JESICA ALEJANDRA;23;24.8;M
11926;JESICA CARMEN;47;32.9;M
2763;JESICA MARIA;316;31.2;M
19344;JESICA PAOLA;27;30.3;M
12137;JESIKA;46;30.1;M
12846;JESPER;45;41.7;H
6075;JESSE;114;25.3;H
6972;JESSENIA;91;20.1;M
18718;JESSENIA ELIZABETH;28;32.9;M
163;JESSICA;25944;28.2;M
19345;JESSICA ADRIANA;27;27.6;M
3816;JESSICA ALEJANDRA;201;25.4;M
3090;JESSICA ALEXANDRA;266;26.9;M
23098;JESSICA ANABEL;22;28.7;M
4841;JESSICA ANDREA;145;24.8;M
17609;JESSICA ANDREINA;30;25.2;M
20714;JESSICA ANN;25;31.7;M
17610;JESSICA BEATRIZ;30;29.2;M
14037;JESSICA BELEN;39;23.7;M
4374;JESSICA CARMEN;166;33.3;M
4791;JESSICA CAROLINA;147;29.7;M
16202;JESSICA CECILIA;33;35.3;M
8823;JESSICA CRISTINA;68;26.0;M
9735;JESSICA DANIELA;60;22.2;M
19346;JESSICA DAYANA;27;21.6;M
12619;JESSICA ELENA;44;26.2;M
4821;JESSICA ELIZABETH;146;30.5;M
8925;JESSICA ESTEFANIA;67;23.1;M
23099;JESSICA ESTHER;22;30.5;M
7038;JESSICA FERNANDA;90;23.4;M
8486;JESSICA GABRIELA;71;22.7;M
8599;JESSICA ISABEL;70;29.9;M
25040;JESSICA IVONNE;20;34.4;M
16203;JESSICA JAZMIN;33;28.6;M
15035;JESSICA JOHANA;36;26.6;M
10178;JESSICA JOHANNA;57;30.5;M
23100;JESSICA JULIANA;22;26.0;M
7952;JESSICA KARINA;77;32.1;M
10623;JESSICA KATHERINE;54;28.6;M
14038;JESSICA LILIANA;39;32.4;M
22230;JESSICA LIZBETH;23;24.4;M
17611;JESSICA LIZETH;30;27.4;M
6266;JESSICA LORENA;104;29.4;M
15414;JESSICA LOUISE;35;23.7;M
19997;JESSICA LOURDES;26;35.2;M
15415;JESSICA LUCIA;35;27.6;M
21441;JESSICA MABEL;24;29.0;M
12868;JESSICA MARCELA;43;28.8;M
19998;JESSICA MARGARITA;26;32.8;M
1289;JESSICA MARIA;1064;29.2;M
8824;JESSICA MARIBEL;68;29.4;M
25041;JESSICA MARICELA;20;33.2;M
21442;JESSICA MARIE;24;28.9;M
17090;JESSICA MARIELA;31;31.0;M
25042;JESSICA MARINA;20;28.4;M
17612;JESSICA MARISOL;30;32.6;M
22231;JESSICA MARLENE;23;31.7;M
15813;JESSICA MERCEDES;34;34.5;M
19999;JESSICA MICHELLE;26;25.5;M
17613;JESSICA MILAGROS;30;35.2;M
12138;JESSICA NATALIA;46;22.8;M
17091;JESSICA NICOLE;31;18.4;M
15416;JESSICA NOEMI;35;26.3;M
11713;JESSICA PAMELA;48;27.0;M
3189;JESSICA PAOLA;254;28.0;M
6077;JESSICA PATRICIA;108;31.7;M
17614;JESSICA PAULINA;30;27.7;M
9604;JESSICA PILAR;61;36.3;M
13708;JESSICA PINO;40;33.7;M
17615;JESSICA RAQUEL;30;30.1;M
8053;JESSICA ROCIO;76;33.7;M
14673;JESSICA ROSARIO;37;37.0;M
20000;JESSICA ROXANA;26;35.4;M
24037;JESSICA SOFIA;21;17.8;M
23101;JESSICA STEFANIA;22;19.3;M
23102;JESSICA TAMARA;22;26.8;M
7364;JESSICA TATIANA;85;23.7;M
25043;JESSICA TERESA;20;37.7;M
15417;JESSICA VALERIA;35;26.3;M
22232;JESSICA VANESA;23;28.2;M
9892;JESSICA VANESSA;59;29.6;M
16204;JESSICA VERONICA;33;35.9;M
20001;JESSICA VICTORIA;26;28.8;M
9605;JESSICA VIVIANA;61;29.3;M
24038;JESSICA YADIRA;21;34.8;M
16854;JESSIE;32;42.8;H
11514;JESSIE;49;36.4;M
5995;JESSIKA;110;28.9;M
12869;JESSY;43;27.6;M
9224;JESSYCA;64;23.7;M
13848;JESUA;41;28.0;H
16205;JESUALDA;33;71.2;M
3249;JESUALDO;252;55.1;H
13;JESUS;277718;48.5;H
6748;JESUS;95;69.6;M
13101;JESUS AARON;44;24.8;H
4999;JESUS ABEL;144;44.4;H
17738;JESUS ABELARDO;30;51.8;H
9758;JESUS ABRAHAM;63;25.8;H
16855;JESUS ADAN;32;34.6;H
17739;JESUS ADAY;30;23.3;H
4503;JESUS ADOLFO;166;51.1;H
3298;JESUS ADRIAN;248;23.5;H
3457;JESUS AGUSTIN;234;50.4;H
13849;JESUS AITOR;41;40.0;H
523;JESUS ALBERTO;3279;40.9;H
21874;JESUS ALBINO;23;64.3;H
1464;JESUS ALEJANDRO;751;34.9;H
23552;JESUS ALEJO;21;45.7;H
6764;JESUS ALEXANDER;100;25.0;H
5589;JESUS ALEXIS;126;39.5;H
1824;JESUS ALFONSO;563;47.4;H
2702;JESUS ALFREDO;322;45.6;H
10322;JESUS ALONSO;59;37.9;H
4103;JESUS ALVARO;188;44.5;H
8462;JESUS AMABLE;75;59.2;H
23553;JESUS AMADEO;21;52.7;H
8769;JESUS AMADO;72;57.1;H
7225;JESUS AMADOR;92;52.7;H
1348;JESUS ANDRES;832;44.5;H
254;JESUS ANGEL;9705;47.9;H
11108;JESUS ANIBAL;54;45.7;H
24517;JESUS ANICETO;20;53.3;H
17289;JESUS ANSELMO;31;51.2;H
353;JESUS ANTONIO;5995;50.1;H
23554;JESUS AQUILINO;21;57.3;H
19835;JESUS ARIEL;26;30.8;H
5028;JESUS ARMANDO;143;45.7;H
17740;JESUS ARSENIO;30;55.7;H
5749;JESUS ARTURO;122;47.1;H
10962;JESUS AUGUSTO;55;52.4;H
5551;JESUS AURELIO;127;52.4;H
11443;JESUS AVELINO;52;59.9;H
19836;JESUS BALTASAR;26;60.5;H
13850;JESUS BARTOLOME;41;46.1;H
15351;JESUS BASILIO;36;49.6;H
17290;JESUS BAUTISTA;31;51.6;H
10963;JESUS BENIGNO;55;57.3;H
4849;JESUS BENITO;150;52.5;H
8384;JESUS BENJAMIN;76;47.4;H
14131;JESUS BERNABE;40;49.2;H
5209;JESUS BERNARDO;137;51.7;H
12387;JESUS BIENVENIDO;47;53.6;H
9521;JESUS BLAS;65;54.1;H
24518;JESUS BONIFACIO;20;57.3;H
13851;JESUS BORJA;41;32.2;H
24519;JESUS CAMILO;20;44.7;H
13307;JESUS CANDIDO;43;54.6;H
841;JESUS CARLOS;1654;49.6;H
2692;JESUS CARMELO;324;53.1;H
15036;JESUS CARMEN;36;52.5;M
16465;JESUS CAYETANO;33;52.3;H
14401;JESUS CECILIO;39;58.9;H
15013;JESUS CELESTINO;37;60.0;H
22710;JESUS CELSO;22;62.9;H
6184;JESUS CESAR;111;53.4;H
17291;JESUS CIPRIANO;31;48.4;H
14132;JESUS CLAUDIO;40;56.0;H
10178;JESUS CLEMENTE;60;52.4;H
14688;JESUS CONSTANTINO;38;53.4;H
19299;JESUS CONSUELO;27;53.4;H
13566;JESUS CRISTIAN;42;29.0;H
18785;JESUS CRISTO;28;33.1;H
6006;JESUS CRISTOBAL;116;44.6;H
11109;JESUS CRUZ;54;55.1;H
2613;JESUS DAMIAN;336;44.0;H
1168;JESUS DANIEL;1039;34.1;H
7287;JESUS DARIO;91;35.7;H
653;JESUS DAVID;2361;31.9;H
18786;JESUS DELFIN;28;52.8;H
19300;JESUS DEMETRIO;27;55.4;H
5118;JESUS DIEGO;140;41.1;H
12182;JESUS DIONISIO;48;52.6;H
2313;JESUS DOMINGO;396;51.3;H
20496;JESUS DONATO;25;50.7;H
1796;JESUS EDUARDO;572;41.7;H
9759;JESUS ELADIO;63;52.0;H
5964;JESUS ELIAS;117;47.0;H
18787;JESUS ELISEO;28;56.5;H
6111;JESUS ELOY;113;51.5;H
21875;JESUS EMANUEL;23;18.2;H
10323;JESUS EMILIANO;59;50.9;H
2181;JESUS EMILIO;437;51.4;H
19837;JESUS EMMANUEL;26;19.2;H
23555;JESUS ENMANUEL;21;23.3;H
977;JESUS ENRIQUE;1338;43.5;H
4922;JESUS ERNESTO;147;44.5;H
2687;JESUS ESTEBAN;326;50.9;H
4104;JESUS EUGENIO;188;55.4;H
17292;JESUS EULOGIO;31;57.8;H
10036;JESUS EUSEBIO;61;52.8;H
15712;JESUS EVARISTO;35;53.6;H
23556;JESUS EVELIO;21;52.1;H
12604;JESUS EZEQUIEL;46;41.7;H
15352;JESUS FABIAN;36;38.6;H
16466;JESUS FAUSTINO;33;63.4;H
13102;JESUS FEDERICO;44;48.9;H
16054;JESUS FELICIANO;34;53.6;H
2859;JESUS FELIPE;298;49.7;H
2403;JESUS FELIX;378;55.0;H
5442;JESUS FERMIN;130;52.0;H
982;JESUS FERNANDO;1330;50.7;H
8558;JESUS FIDEL;74;53.9;H
8385;JESUS FLORENCIO;76;53.1;H
17293;JESUS FLORENTINO;31;56.8;H
703;JESUS FRANCISCO;2121;48.1;H
22711;JESUS GABINO;22;54.5;H
1948;JESUS GABRIEL;512;37.6;H
15353;JESUS GASPAR;36;54.3;H
21876;JESUS GENARO;23;61.1;H
5477;JESUS GERARDO;129;52.3;H
7541;JESUS GERMAN;87;50.5;H
16856;JESUS GINES;32;43.0;H
5351;JESUS GONZALO;133;50.3;H
14133;JESUS GRAN PODER;40;42.8;H
2967;JESUS GREGORIO;286;52.7;H
3856;JESUS GUILLERMO;204;49.0;H
12605;JESUS GUSTAVO;46;44.7;H
21144;JESUS HECTOR;24;40.0;H
21877;JESUS HERMINIO;23;53.7;H
17741;JESUS HERNAN;30;39.4;H
20497;JESUS HERNANDO;25;48.9;H
12388;JESUS HILARIO;47;57.0;H
19838;JESUS HORACIO;26;58.0;H
13103;JESUS HUMBERTO;44;43.8;H
825;JESUS IGNACIO;1709;49.4;H
19839;JESUS ILDEFONSO;26;49.1;H
24520;JESUS INOCENCIO;20;52.4;H
11793;JESUS ISAAC;50;42.6;H
12389;JESUS ISIDORO;47;53.9;H
6765;JESUS ISIDRO;100;53.4;H
5634;JESUS ISMAEL;125;36.5;H
4598;JESUS ISRAEL;161;37.7;H
2876;JESUS IVAN;296;35.4;H
13308;JESUS JACINTO;43;56.5;H
21878;JESUS JACOBO;23;38.3;H
5000;JESUS JAIME;144;53.2;H
446;JESUS JAVIER;4154;45.1;H
10798;JESUS JERONIMO;56;52.3;H
1894;JESUS JOAQUIN;533;47.1;H
15354;JESUS JOEL;36;17.4;H
24521;JESUS JONATAN;20;34.4;H
13567;JESUS JONATHAN;42;36.0;H
18788;JESUS JONAY;28;31.3;H
4273;JESUS JORGE;178;47.8;H
813;JESUS JOSE;1746;54.2;H
6290;JESUS JOSE MARIA;109;67.8;H
1827;JESUS JUAN;561;51.0;H
2758;JESUS JULIAN;312;49.2;H
4821;JESUS JULIO;151;55.7;H
17742;JESUS JUSTO;30;56.9;H
16055;JESUS LAUREANO;34;56.9;H
14402;JESUS LAZARO;39;49.0;H
11794;JESUS LEANDRO;50;46.8;H
8463;JESUS LEONARDO;75;44.5;H
10619;JESUS LEOPOLDO;57;44.0;H
3250;JESUS LORENZO;252;50.6;H
16467;JESUS LUCAS;33;56.2;H
16056;JESUS LUCIANO;34;53.2;H
18266;JESUS LUCIO;29;54.8;H
905;JESUS LUIS;1496;55.0;H
163;JESUS MANUEL;17410;45.6;H
9626;JESUS MARCELINO;64;57.4;H
15014;JESUS MARCELO;37;46.8;H
11795;JESUS MARCIAL;50;51.6;H
5093;JESUS MARCOS;141;48.3;H
116;JESUS MARIA;26413;54.1;H
3921;JESUS MARIA;193;62.4;M
12183;JESUS MARIA JOSE;48;68.5;H
2079;JESUS MARIANO;467;51.5;H
13568;JESUS MARINO;42;59.7;H
2841;JESUS MARIO;300;49.0;H
2512;JESUS MARTIN;357;46.3;H
7474;JESUS MATEO;88;40.6;H
6667;JESUS MATIAS;102;47.8;H
11796;JESUS MAURICIO;50;36.5;H
14134;JESUS MAXIMO;40;53.4;H
14403;JESUS MELCHOR;39;54.2;H
420;JESUS MIGUEL;4543;44.9;H
10964;JESUS MODESTO;55;52.3;H
5791;JESUS MOISES;121;42.8;H
20498;JESUS NARCISO;25;61.5;H
12184;JESUS NAZARENO;48;48.4;H
4652;JESUS NAZARET;158;26.8;H
3995;JESUS NICOLAS;195;42.8;H
23557;JESUS NOE;21;39.4;H
23558;JESUS NOEL;21;34.4;H
22712;JESUS NORBERTO;22;55.5;H
14404;JESUS OCTAVIO;39;47.8;H
15015;JESUS OLIVER;37;38.0;H
11444;JESUS OMAR;52;30.1;H
8464;JESUS ORLANDO;75;44.4;H
3918;JESUS OSCAR;200;46.8;H
2040;JESUS PABLO;480;48.7;H
4459;JESUS PASCUAL;168;51.6;H
19840;JESUS PATRICIO;26;52.3;H
13309;JESUS PAULINO;43;57.7;H
1839;JESUS PEDRO;557;52.7;H
22713;JESUS PELAYO;22;47.8;H
19841;JESUS PLACIDO;26;55.7;H
1497;JESUS RAFAEL;729;45.5;H
16057;JESUS RAIMUNDO;34;53.9;H
13104;JESUS RAMIRO;44;51.8;H
803;JESUS RAMON;1787;50.8;H
3433;JESUS RAUL;236;44.7;H
22714;JESUS REINALDO;22;36.2;H
5552;JESUS REYES;127;47.0;H
21879;JESUS REYNALDO;23;39.1;H
3086;JESUS RICARDO;271;47.7;H
3109;JESUS ROBERTO;268;49.8;H
17294;JESUS RODOLFO;31;47.3;H
9760;JESUS RODRIGO;63;34.9;H
13852;JESUS ROGELIO;41;55.2;H
7413;JESUS ROMAN;89;49.9;H
4653;JESUS RUBEN;158;38.8;H
16058;JESUS RUFINO;34;54.2;H
22715;JESUS SALUD;22;23.3;H
1012;JESUS SALVADOR;1273;50.5;H
6820;JESUS SAMUEL;99;32.1;H
