Frecuencias de nombres masculinos;;;
Datos procedentes de la Estadística del Padrón Continuo a fecha 01/01/2018;;;
;;;
Nombres masculinos con frecuencia mayor o igual a 20 a nivel nacional.;;;
(*) Edad media de las personas que tienen ese nombre a nivel nacional.;;;
;;;
Orden;Nombre;Frecuencia;Edad Media (*)
10760;FABIO MANUEL;56 ;27,1
10761;FAHIM;56 ;29,4
10762;FELIO;56 ;63,1
10763;FELIX DOMINGO;56 ;56,0
10764;FELIX RAUL;56 ;49,2
10765;FERNANDO ISIDRO;56 ;50,7
10766;FORTIA;56 ;36,9
10767;FRANCESC MIQUEL;56 ;35,7
10768;GABRIEL CATALIN;56 ;24,6
10769;GABRIEL RICARDO;56 ;35,1
10770;GALILEO;56 ;37,2
10771;GARTZEN;56 ;24,3
10772;GENNADII;56 ;52,0
10773;GEORGIY;56 ;26,1
10774;GERMAN MIGUEL;56 ;40,5
10775;GHEORGHE CATALIN;56 ;33,5
10776;GHITA;56 ;46,9
10777;GIAMPAOLO;56 ;47,7
10778;GUAYASEN;56 ;26,6
10779;GUOHUA;56 ;49,4
10780;GUOPING;56 ;49,7
10781;HAIYONG;56 ;40,0
10782;HARTMUT;56 ;66,2
10783;HEORHIY;56 ;52,5
10784;HONGWEI;56 ;37,1
10785;HUDAIFA;56 ;11,5
10786;IANIS ANDREI;56 ;3,9
10787;IBRAIM;56 ;21,3
10788;IKER ANTONIO;56 ;9,2
10789;ILAY;56 ;4,8
10790;ILIDIO;56 ;58,7
10791;IOKIN;56 ;34,7
10792;IRU;56 ;18,1
10793;ISAAC JAVIER;56 ;33,6
10794;ISAAC MIGUEL;56 ;40,0
10795;ISHAC;56 ;8,3
10796;ISSMAIL;56 ;25,6
10797;JAVIER ELIAS;56 ;31,6
10798;JESUS JERONIMO;56 ;52,3
10799;JOHN MARIO;56 ;37,2
10800;JONATHAN ISRAEL;56 ;23,3
10801;JOSE EMMANUEL;56 ;29,0
10802;JOSE HENRIQUE;56 ;41,7
10803;JOSE ROMUALDO;56 ;55,7
10804;JOSHUA DAVID;56 ;19,3
10805;JOSUE ALEXANDER;56 ;17,9
10806;JUAN ANIBAL;56 ;44,5
10807;JUAN ROSENDO;56 ;48,0
10808;JULIAN GABRIEL;56 ;33,6
10809;JULIO MARIO;56 ;50,8
10810;KAMALJIT;56 ;37,0
10811;KINAN;56 ;7,5
10812;LAHSSEN;56 ;44,6
10813;LEVANI;56 ;30,2
10814;LHOUCEINE;56 ;40,6
10815;LUCAS ALEXANDER;56 ;12,7
10816;LUCIO JOSE;56 ;51,2
10817;LUIS MARCIAL;56 ;49,8
10818;LUKMAN;56 ;15,4
10819;LYUBEN;56 ;42,0
10820;MAGUETTE;56 ;36,2
10821;MALCOLM JOHN;56 ;70,0
10822;MANDIAYE;56 ;40,0
10823;MANUEL CESAREO;56 ;62,5
10824;MANUEL TEODORO;56 ;56,0
10825;MARCO ENRIQUE;56 ;34,8
10826;MARINO JOSE;56 ;48,5
10827;MARIUS STEFAN;56 ;27,1
10828;MARLON ALEXANDER;56 ;23,7
10829;MARLON ANDRES;56 ;25,0
10830;MATIAS ALBERTO;56 ;29,7
10831;MATVEI;56 ;8,1
10832;MAURO JAVIER;56 ;34,8
10833;MAXIMILIANO JOSE;56 ;39,6
10834;MICHAEL ALEJANDRO;56 ;16,9
10835;MIGUEL VICTOR;56 ;48,8
10836;MINERVINO;56 ;70,2
10837;MIQUEL ANTONI;56 ;41,8
10838;MUSLIM;56 ;9,6
10839;MYRON;56 ;48,7
10840;NARAYAN;56 ;23,3
10841;NEYEN;56 ;7,4
10842;NICOLAS CARLOS;56 ;37,9
10843;OVIDIU FLORIN;56 ;34,5
10844;PARVEZ;56 ;42,2
10845;PAULINO MANUEL;56 ;54,4
10846;PEDRO FILIPE;56 ;32,2
10847;PETER ALEXANDER;56 ;42,1
10848;RAFAEL ARMANDO;56 ;40,2
10849;RAMON CARMELO;56 ;52,3
10850;RAMON NICOLAS;56 ;44,0
10851;RAUL ARMANDO;56 ;45,4
10852;RICARDO SEBASTIAN;56 ;30,9
10853;RICHARD MICHAEL;56 ;51,9
10854;ROBERTO CESAR;56 ;46,9
10855;SAER;56 ;39,9
10856;SALMANE;56 ;14,2
10857;SEBASTIAN MIHAI;56 ;18,0
10858;SEGUNDO JUAN;56 ;52,8
10859;SEGUNDO LUIS;56 ;52,6
10860;SERGIO ARMANDO;56 ;39,7
10861;SGHIR;56 ;45,7
10862;VICENTE ALFREDO;56 ;54,4
10863;VICENTE EUGENIO;56 ;57,4
10864;VICTOR GREGORIO;56 ;42,0
10865;VITALINO;56 ;70,3
10866;WILLI;56 ;60,1
10867;WILMER ANTONIO;56 ;36,6
10868;YEISON ANDRES;56 ;26,7
10869;YIJUN;56 ;29,3
10870;YONGHUA;56 ;46,4
10871;AARON GABRIEL;55 ;8,9
10872;AARON JAVIER;55 ;15,8
10873;ABDELASIS;55 ;48,3
10874;ABDELWAHAD;55 ;35,3
10875;ABDENNEBI;55 ;50,3
10876;ABDERRAFIE;55 ;33,2
10877;ABDESSADIK;55 ;41,4
10878;ABDUR;55 ;34,3
10879;ADEMAR;55 ;35,9
10880;AGUSTIN EDUARDO;55 ;41,9
10881;AHMED BABA;55 ;41,4
10882;AHMET;55 ;41,5
10883;AITOR DANIEL;55 ;19,7
10884;ALAEDDINE;55 ;13,7
10885;ALEJANDRO DIEGO;55 ;35,9
10886;ALEJANDRO EZEQUIEL;55 ;21,6
10887;ALEJANDRO OSCAR;55 ;41,6
10888;ALEXANDRU SORIN;55 ;28,8
10889;ANDIMA;55 ;33,3
10890;ANDREI DAVID;55 ;7,5
10891;ANDRES ERNESTO;55 ;41,0
10892;ANDRES GERARDO;55 ;39,1
10893;ANGEL ISMAEL;55 ;25,4
10894;ANTONIO ALEXANDER;55 ;26,0
10895;ANTONIO MAXIMO;55 ;53,1
10896;ARTURO ANGEL;55 ;55,7
10897;ARTURO DAVID;55 ;33,2
10898;AVTANDIL;55 ;43,4
10899;BERNARDINO JOSE;55 ;53,3
10900;BOYKO;55 ;39,7
10901;BROULAYE;55 ;37,6
10902;BRUNO ALEXANDRE;55 ;28,6
10903;CARLOS ALEXANDRE;55 ;32,4
10904;CARLOS EUSEBIO;55 ;51,5
10905;CARLOS VIDAL;55 ;50,3
10906;CATALIN DANIEL;55 ;30,2
10907;CAYETANO MANUEL;55 ;39,6
10908;CELSO JAVIER;55 ;45,6
10909;CESAR MAURICIO;55 ;35,2
10910;COSMIN MIHAI;55 ;24,9
10911;CRISTIAN JOSUE;55 ;19,1
10912;CRISTIAN MARTIN;55 ;31,2
10913;CRISTIAN PATRICIO;55 ;31,3
10914;DAMIAN ANDRES;55 ;31,8
10915;DARIO XAVIER;55 ;26,5
10916;DAVID LORENZO;55 ;35,2
10917;DENIS DANIEL;55 ;16,2
10918;DIEGO GUILLERMO;55 ;31,8
10919;DIEGO ORLANDO;55 ;32,1
10920;DOMINGO ALEJANDRO;55 ;40,0
10921;DOMINGO CARLOS;55 ;50,1
10922;EDGAR FRANCISCO;55 ;36,8
10923;EDISON EDUARDO;55 ;35,1
10924;EDUARDO IVAN;55 ;40,2
10925;EDUARDO OSCAR;55 ;52,0
10926;EDWAR;55 ;34,5
10927;EIHAR;55 ;10,0
10928;ELOY ANGEL;55 ;52,1
10929;ELOY JAVIER;55 ;44,0
10930;EULOGIO MANUEL;55 ;51,5
10931;FABIO MIGUEL;55 ;24,5
10932;FAUSTO ENRIQUE;55 ;47,8
10933;FAUSTO JAVIER;55 ;44,3
10934;FAUSTO JOSE;55 ;44,0
10935;FAWZI;55 ;40,8
10936;FELIPE AGUSTIN;55 ;44,2
10937;FRANCISCO CECILIO;55 ;52,8
10938;FRANCISCO FLORENCIO;55 ;54,3
10939;FRANCISCO MARCELO;55 ;50,9
10940;FRANCISCO SEGUNDO;55 ;53,6
10941;FU;55 ;31,9
10942;GARIK;55 ;31,4
10943;GERARDO DAVID;55 ;35,1
10944;GIAN;55 ;14,9
10945;GONZALO VICENTE;55 ;46,6
10946;HANS CHRISTIAN;55 ;47,6
10947;HANSEL;55 ;24,8
10948;HARI;55 ;33,7
10949;HECTOR GUSTAVO;55 ;44,8
10950;HRISTIYAN;55 ;24,4
10951;IAN JOHN;55 ;55,7
10952;IKER ANDRES;55 ;8,0
10953;ILDEFONS;55 ;60,0
10954;IOAN NICOLAE;55 ;39,6
10955;ION MIKEL;55 ;34,4
10956;ISICIO;55 ;59,9
10957;IVAN FELIPE;55 ;29,8
10958;IZAN DAVID;55 ;6,1
10959;JAIME FELIPE;55 ;41,2
10960;JAMES RICHARD;55 ;50,2
10961;JARNAIL;55 ;43,9
10962;JESUS AUGUSTO;55 ;52,4
10963;JESUS BENIGNO;55 ;57,3
10964;JESUS MODESTO;55 ;52,3
10965;JEYKO;55 ;3,9
10966;JIANBO;55 ;42,5
10967;JOEL JOAN;55 ;14,0
10968;JORGE ABEL;55 ;35,4
10969;JOSE ARIDANE;55 ;32,1
10970;JOSE EFREN;55 ;48,1
10971;JOSE FAUSTO;55 ;53,6
10972;JOSEMARIA;55 ;26,0
10973;JUAN ABRAHAM;55 ;30,8
10974;JUDA;55 ;26,1
10975;JULIO ADRIAN;55 ;28,4
10976;KAKHABER;55 ;42,0
10977;KEVIN ENRIQUE;55 ;19,3
10978;KWADWO;55 ;40,6
10979;LADJI;55 ;33,3
10980;LAHOUSSINE;55 ;48,6
10981;LAU;55 ;10,0
10982;LUCIANO JESUS;55 ;50,0
10983;LUIS LEON;55 ;44,2
10984;LUIS ROGELIO;55 ;51,5
10985;MAMUDOU;55 ;28,0
10986;MARCO ALEXANDER;55 ;23,4
10987;MARCOS ALFREDO;55 ;35,4
10988;MARCOS VINICIO;55 ;39,1
10989;MARIANO MARTIN;55 ;44,1
10990;MARIO SERGIO;55 ;39,2
10991;MARIUS CIPRIAN;55 ;32,4
10992;MARTIN RAFAEL;55 ;34,2
10993;MIGUEL MATEO;55 ;47,7
10994;MOHAMED MOULOUD;55 ;43,3
10995;MOMCHIL;55 ;36,4
10996;MORTEN;55 ;48,0
10997;NICOLAS PEDRO;55 ;40,8
10998;OSCAR GUSTAVO;55 ;43,2
10999;OSCAR MARINO;55 ;41,9
11000;PATRICIO JESUS;55 ;42,0
11001;PAULO FERNANDO;55 ;40,5
11002;PEDRO LEON;55 ;49,2
11003;PEGERTO;55 ;71,6
11004;RAFAEL JAIME;55 ;51,6
11005;RAFAEL LEONARDO;55 ;36,8
11006;RAHMAN;55 ;29,8
11007;RAMON GUILLERMO;55 ;50,1
11008;RAMON LORENZO;55 ;56,1
11009;RAZVAN MIHAI;55 ;22,0
11010;ROBERTO DOMINGO;55 ;45,3
11011;ROBERTO FELIX;55 ;46,8
11012;ROBERTO JOAQUIN;55 ;43,8
11013;RODRIGO ALFONSO;55 ;30,8
11014;RODRIGO HERNAN;55 ;34,6
11015;RONALD DAVID;55 ;36,5
11016;RUBEN ALFONSO;55 ;37,3
11017;RUBEN VICENTE;55 ;37,3
11018;SAMUIL;55 ;25,0
11019;SANTIAGO ISRAEL;55 ;29,2
11020;SERAJ;55 ;6,2
11021;SERGIO AUGUSTO;55 ;44,6
11022;SERGIO OSCAR;55 ;46,9
11023;SHUAI;55 ;25,0
11024;TELLO;55 ;18,5
11025;VALENTIN FRANCISCO;55 ;54,8
11026;VASILE LUCIAN;55 ;37,2
11027;VICTOR ADOLFO;55 ;42,7
11028;VICTOR DAMIAN;55 ;34,6
11029;WALTER JESUS;55 ;42,8
11030;WEIYONG;55 ;38,4
11031;WILSON OSWALDO;55 ;42,1
11032;YIWEI;55 ;28,5
11033;YORDI;55 ;21,2
11034;YUFENG;55 ;27,3
11035;ZHANG;55 ;36,4
11036;ZINEDDINE;55 ;18,1
11037;ABDALLAHI;54 ;33,5
11038;ABELARDO JOSE;54 ;46,6
11039;ALAN JOSE;54 ;19,1
11040;ALEJANDRO JOSUE;54 ;17,5
11041;ALEJANDRO RICARDO;54 ;37,0
11042;ALEJO MANUEL;54 ;40,4
11043;ALEXSANDRO;54 ;32,8
11044;ALIN MARIUS;54 ;32,0
11045;ALVARO DIEGO;54 ;33,7
11046;ANCHEL;54 ;16,3
11047;ANDERS;54 ;47,2
11048;ANDRES ALFREDO;54 ;43,1
11049;ANGEL ORLANDO;54 ;40,7
11050;ANNAS;54 ;10,4
11051;ANOIR;54 ;22,1
11052;ANTONIO CAYETANO;54 ;46,4
11053;ANTONIO CLAUDIO;54 ;48,0
11054;ARISTOTELES;54 ;45,1
11055;ARJUN;54 ;23,2
11056;BRAYAN ALEXIS;54 ;19,0
11057;BRIAN THOMAS;54 ;63,4
11058;CARLOS HERNANDO;54 ;40,6
11059;CARLOS JUNIOR;54 ;16,3
11060;CARMEL;54 ;58,4
11061;CATALIN MIHAI;54 ;29,0
11062;CECILIO JAVIER;54 ;47,5
11063;CESAR LEONARDO;54 ;35,1
11064;CHRISTIAN LUIS;54 ;28,5
11065;CONSTANTIN SORIN;54 ;38,7
11066;CRISTHIAN FERNANDO;54 ;25,4
11067;DAN IOAN;54 ;37,2
11068;DANIEL ADOLFO;54 ;41,5
11069;DANIEL GEORGE;54 ;28,8
11070;DANIEL IONEL;54 ;31,9
11071;DANIEL STEFAN;54 ;23,6
11072;DENIS MARIAN;54 ;12,5
11073;DIMA;54 ;18,9
11074;DUVAN;54 ;24,6
11075;EDIN;54 ;32,7
11076;EDISON ALEXANDER;54 ;22,7
11077;EDUARDO PATRICIO;54 ;41,5
11078;EDWARD ALEXANDER;54 ;28,9
11079;EDWIN MARCELO;54 ;40,5
11080;EITAN;54 ;12,6
11081;ERICK JAVIER;54 ;20,1
11082;ERIK JOSE;54 ;18,2
11083;ERIK MANUEL;54 ;15,6
11084;ESMAEL;54 ;15,3
11085;ESTEBAN RAMON;54 ;49,6
11086;EVANGELOS;54 ;44,8
11087;EZEQUIEL JOSE;54 ;34,4
11088;FERMIN FRANCISCO;54 ;55,8
11089;FIODOR;54 ;43,1
11090;FRANCISCO LUCIANO;54 ;52,4
11091;FRANKLIN ALBERTO;54 ;38,1
11092;GABRIEL FELIPE;54 ;29,1
11093;GEORGE EDWARD;54 ;68,4
11094;GEORGE MICHAEL;54 ;36,9
11095;GHEORGHE IOAN;54 ;41,2
11096;GINES MANUEL;54 ;44,0
11097;GIOVANNI JESUS;54 ;22,9
11098;GLEN;54 ;39,1
11099;GUSTAVO MARTIN;54 ;38,3
11100;HENRY FERNANDO;54 ;34,7
11101;HUGO ORLANDO;54 ;42,4
11102;IKER GABRIEL;54 ;7,5
11103;ISIDRO ANGEL;54 ;52,5
11104;JAIME IVAN;54 ;39,9
11105;JAIRO ALONSO;54 ;38,9
11106;JAVIER HUMBERTO;54 ;42,5
11107;JERONIMO FRANCISCO;54 ;52,1
11108;JESUS ANIBAL;54 ;45,7
11109;JESUS CRUZ;54 ;55,1
11110;JIAYU;54 ;16,7
11111;JOAO GABRIEL;54 ;19,7
11112;JOHAN ALEXIS;54 ;20,5
11113;JORDAN ALEXANDER;54 ;14,2
11114;JORDI MANEL;54 ;41,3
11115;JORGE PASCUAL;54 ;46,0
11116;JORGE VINICIO;54 ;39,6
11117;JOSE ABRAHAN;54 ;40,3
11118;JOSE ALADINO;54 ;63,6
11119;JOSE IBAN;54 ;39,4
11120;JOSEP SALVADOR;54 ;45,9
11121;JOSU MIREN;54 ;51,6
11122;JULIAN DANIEL;54 ;35,6
11123;JULIAN SANTIAGO;54 ;45,2
11124;JUN HAO;54 ;9,7
11125;KEBIR;54 ;46,6
11126;KEITH JOHN;54 ;66,2
11127;KEMAL;54 ;43,3
11128;KOLDO MIRENA;54 ;53,7
11129;KOSTA;54 ;38,8
11130;LAUREANO JOSE;54 ;50,8
11131;LAURENCE;54 ;50,7
11132;LE;54 ;26,0
11133;LEONARDO ARIEL;54 ;33,9
11134;LEONEL ANTONIO;54 ;35,2
11135;LUCIEN;54 ;46,6
11136;LUDWIG;54 ;54,2
11137;LUIS ABELARDO;54 ;49,1
11138;LUIS AITOR;54 ;38,7
11139;LUIS JOEL;54 ;21,7
11140;MANINDER;54 ;27,1
11141;MANUEL EVARISTO;54 ;56,5
11142;MARCELO MANUEL;54 ;43,3
11143;MARCK;54 ;16,7
11144;MARCO IVAN;54 ;33,7
11145;MARCOS AGUSTIN;54 ;32,7
11146;MARCOS IGNACIO;54 ;34,7
11147;MARCOS RUBEN;54 ;35,2
11148;MOHAMED NADIR;54 ;11,9
11149;MOHAN;54 ;52,9
11150;NATAEL;54 ;10,5
11151;NATHAEL;54 ;7,9
11152;NAVDEEP;54 ;25,0
11153;NAYIB;54 ;36,0
11154;NDONGO;54 ;40,0
11155;NESTOR GABRIEL;54 ;36,8
11156;NESTOR HUGO;54 ;48,9
11157;NICOLAE VALENTIN;54 ;30,6
11158;NING;54 ;31,2
11159;OLIVER MANUEL;54 ;29,0
11160;OSCAR AGUSTIN;54 ;42,7
11161;OSCAR ALEXIS;54 ;32,9
11162;PABLO LEONARDO;54 ;37,6
11163;PABLO SERGIO;54 ;37,1
11164;PATRICK JAMES;54 ;49,7
11165;PAZ;54 ;70,1
11166;PEDRO FIDEL;54 ;50,7
11167;PETER RICHARD;54 ;61,4
11168;PRISCILO;54 ;71,6
11169;RAFAEL ROBERTO;54 ;48,2
11170;RAFAEL VALENTIN;54 ;42,7
11171;RAMON JULIO;54 ;54,9
11172;RAUL MIHAI;54 ;13,3
11173;RAUL RICARDO;54 ;41,7
11174;RAZVAN CONSTANTIN;54 ;25,3
11175;ROBERT ALAN;54 ;65,0
11176;ROBERT ANDREW;54 ;54,6
11177;RUBEN ALFREDO;54 ;42,7
11178;SANTIAGO RAUL;54 ;36,9
11179;SEBASTIAN CAMILO;54 ;22,0
11180;SEBASTIAN PEDRO;54 ;51,2
11181;SECKOU;54 ;36,2
11182;SERAFIN ANTONIO;54 ;55,9
11183;SERGIO SALVADOR;54 ;37,7
11184;SHAN;54 ;29,3
11185;SORIN CONSTANTIN;54 ;35,6
11186;TEODORO ANTONIO;54 ;56,2
11187;THEODOR;54 ;37,5
11188;TIAGO JOSE;54 ;26,2
11189;TIMOFEI;54 ;17,6
11190;VICENTE CARMELO;54 ;56,9
11191;VICTOR CESAR;54 ;48,1
11192;VIKRAM;54 ;32,8
11193;WEIDONG;54 ;40,8
11194;WILMER JOSE;54 ;36,6
11195;XINYI;54 ;22,6
11196;YAGOBA;54 ;36,9
11197;YARET;54 ;11,9
11198;YING;54 ;34,7
11199;ZHICHENG;54 ;22,6
11200;ZHIMIN;54 ;45,9
11201;ZHIXIANG;54 ;22,0
11202;ABASS;53 ;33,7
11203;ABDULAI;53 ;36,7
11204;ABIEL;53 ;10,7
11205;ACHIM;53 ;50,5
11206;ADOLFO RAMON;53 ;52,4
11207;AIPING;53 ;50,3
11208;ALBERTO ALFONSO;53 ;43,7
11209;ALBERTO JAIME;53 ;43,8
11210;ALEJANDRO CRISTIAN;53 ;21,2
11211;ALEXANDER JOHN;53 ;38,7
11212;ALEXANDER PAUL;53 ;24,5
11213;ALVARO PABLO;53 ;31,2
11214;AMADOU OURY;53 ;32,5
11215;ANDERSON JAVIER;53 ;18,1
11216;ANDRES MATEO;53 ;31,8
11217;ANDRES RAUL;53 ;40,0
11218;ANTONIO CLEMENTE;53 ;54,0
11219;ANTONIO EMILIANO;53 ;55,3
11220;ARIE;53 ;50,8
11221;ASAEL;53 ;12,7
11222;ATTILIO;53 ;56,4
11223;BALTAZAR;53 ;45,0
11224;BANTA;53 ;35,8
11225;BENITO ANGEL;53 ;57,3
11226;BRAHIM SALEM;53 ;37,5
11227;BRIAN JAVIER;53 ;18,0
11228;CARLOS JACINTO;53 ;47,4
11229;CATALIN NICOLAE;53 ;31,4
11230;CHEIKHOUNA;53 ;27,6
11231;CHRISTOPHER CHARLES;53 ;57,1
11232;CIPRIANO JOSE;53 ;57,4
11233;CLAUDIU MIHAI;53 ;29,9
11234;CRESENCIO;53 ;61,1
11235;CRISTHIAN DANIEL;53 ;22,3
11236;DAHOU;53 ;41,3
11237;DAN CRISTIAN;53 ;33,8
11238;DANIAL;53 ;13,0
11239;DANIEL JULIO;53 ;47,1
11240;DARIUS STEFAN;53 ;8,0
11241;DAVID VICTOR;53 ;46,3
11242;DEMETRIO JESUS;53 ;54,0
11243;DIEGO JULIAN;53 ;38,1
11244;DIMITAR GEORGIEV;53 ;42,6
11245;DIONISIO JAVIER;53 ;46,6
11246;DJILY;53 ;32,1
11247;DYLAN ADRIAN;53 ;5,8
11248;EDUARD ALEXANDRU;53 ;12,5
11249;EL KHATIR;53 ;43,9
11250;ELIBERTO;53 ;61,1
11251;ENDER;53 ;8,6
11252;ERIC NICOLAS;53 ;11,9
11253;ERICK ANDRES;53 ;17,0
11254;ERICK FERNANDO;53 ;19,7
11255;FAUSTINO ANTONIO;53 ;56,0
11256;FELIPE RAFAEL;53 ;50,7
11257;FELIPE TOMAS;53 ;51,7
11258;FERNANDO GONZALO;53 ;44,8
11259;FERNANDO ISMAEL;53 ;37,3
11260;FERNANDO PASCUAL;53 ;52,0
11261;FERNANDO XAVIER;53 ;32,9
11262;FLORENTINO JOSE;53 ;57,2
11263;FODIE;53 ;37,7
11264;FRANCISCO HILARIO;53 ;53,3
11265;FRANCISCO ROQUE;53 ;50,9
11266;FREDY ANTONIO;53 ;45,2
11267;GABRIEL MARTIN;53 ;28,9
11268;GENTZA;53 ;20,0
11269;GERGELY;53 ;33,0
11270;GHEORGHE ALIN;53 ;34,8
11271;GHEORGHE MARIAN;53 ;35,4
11272;GHEORGHE VASILE;53 ;42,0
11273;GICU;53 ;46,6
11274;GIOVANNI ANTONIO;53 ;34,1
11275;GONZALO EZEQUIEL;53 ;24,3
11276;GRAZIANO;53 ;45,8
11277;GREGORIO RAFAEL;53 ;58,5
11278;GUGLIELMO;53 ;47,9
11279;GUILLERMO SANTIAGO;53 ;38,6
11280;GURDEV;53 ;38,8
11281;GYORGY;53 ;46,1
11282;HAKOB;53 ;36,3
11283;HANNIBAL;53 ;10,6
11284;HECTOR ARMANDO;53 ;44,1
11285;HECTOR AUGUSTO;53 ;43,6
11286;HELENIO;53 ;56,3
11287;HERNAN JESUS;53 ;47,8
11288;HIGINIO JOSE;53 ;52,5
11289;HIRAM;53 ;29,7
11290;HUGO ROBERTO;53 ;41,8
11291;IGNACIO DOMINGO;53 ;49,2
11292;INAXIO;53 ;31,2
11293;IOAN CATALIN;53 ;34,0
11294;ISAAC ALBERTO;53 ;34,2
11295;IULIAN MARIAN;53 ;29,5
11296;IUSTIN;53 ;31,5
11297;IVAN ALEXIS;53 ;31,7
11298;IVAR;53 ;41,2
11299;IZOTZ;53 ;15,0
11300;JAIME ALFREDO;53 ;45,0
11301;JAIME ALONSO;53 ;38,5
11302;JAIME GUILLERMO;53 ;42,4
11303;JAIME GUSTAVO;53 ;45,6
11304;JIANHUI;53 ;32,3
11305;JOAN FERRAN;53 ;37,5
11306;JOAQUIN LORENZO;53 ;47,4
11307;JOHN KEVIN;53 ;29,9
11308;JONATHAN JOEL;53 ;20,0
11309;JUAN FRANCISCO JAVIER;53 ;60,7
11310;JUAN RUFINO;53 ;56,6
11311;JULIAN AGUSTIN;53 ;43,6
11312;KEVIN ANTHONY;53 ;32,4
11313;LEONARDO SEBASTIAN;53 ;25,9
11314;LIVIU IONUT;53 ;29,3
11315;LUIS BENIGNO;53 ;52,6
11316;MAMOUR;53 ;39,1
11317;MANSUR;53 ;24,4
11318;MANUEL LEOPOLDO;53 ;49,2
11319;MANUEL MARCIAL;53 ;60,1
11320;MARIAN ANDREI;53 ;19,4
11321;MARIAN MARIUS;53 ;38,1
11322;MARIANO RAFAEL;53 ;53,4
11323;MATTIAS;53 ;14,9
11324;MAXIMO LUIS;53 ;51,6
11325;MEHMOOD;53 ;41,1
11326;MICHAEL ALAN;53 ;59,2
11327;MIGUEL ELIAS;53 ;38,5
11328;MOUNIM;53 ;30,0
11329;MURILO;53 ;22,1
11330;NATANIEL;53 ;26,8
11331;NAWAZ;53 ;39,8
11332;NEITHAN;53 ;5,1
11333;NELSON ALEJANDRO;53 ;32,0
11334;NIEVES;53 ;68,0
11335;NOSA;53 ;34,6
11336;NUNO MANUEL;53 ;39,8
11337;PABLO ELIAS;53 ;28,8
11338;PASCUAL RAMON;53 ;55,6
11339;PEDRO BENJAMIN;53 ;43,4
11340;PEDRO JUSTO;53 ;59,1
11341;PLACID;53 ;54,0
11342;RADHAMES;53 ;42,4
11343;RAFIQ;53 ;32,3
11344;RARES ANDREI;53 ;8,3
11345;REY;53 ;37,0
11346;RODRIGO ENRIQUE;53 ;31,4
11347;RONAN;53 ;28,1
11348;ROSALIO;53 ;68,7
11349;RUBEN RAFAEL;53 ;34,0
11350;SALOUM;53 ;38,2
11351;SAMEER;53 ;18,6
11352;SANJEEV;53 ;37,6
11353;SERGIO JORGE;53 ;42,7
11354;SERIGNE MODOU;53 ;32,5
11355;SHANE;53 ;33,8
11356;SORIN DANIEL;53 ;34,0
11357;STEVEN ALEJANDRO;53 ;15,6
11358;TAIBI;53 ;46,1
11359;TRAVIS;53 ;7,5
11360;ULADZIMIR;53 ;44,6
11361;VASILE CIPRIAN;53 ;35,5
11362;VICTOR DARIO;53 ;31,6
11363;VICTOR FELIX;53 ;48,5
11364;VICTOR GERARDO;53 ;41,9
11365;VICTOR LEONARDO;53 ;32,3
11366;WILLIAM ENRIQUE;53 ;42,0
11367;WILSON ALFREDO;53 ;40,9
11368;WISDOM;53 ;15,9
11369;XIAOLIANG;53 ;33,6
11370;YACOUB;53 ;21,0
11371;YANNIS;53 ;15,9
11372;YARON;53 ;15,3
11373;YASMANI;53 ;29,1
11374;YUJIE;53 ;18,8
11375;ZIRUI;53 ;5,3
11376;AARON ALEXANDER;52 ;9,1
11377;AGUSTIN EZEQUIEL;52 ;20,4
11378;ALAN GABRIEL;52 ;14,9
11379;ALAN ROBERT;52 ;58,5
11380;ALBERTO DAMIAN;52 ;37,1
11381;ALBERTO VALENTIN;52 ;39,2
11382;ALEJANDRO ERNESTO;52 ;38,9
11383;ALEJANDRO JAIME;52 ;37,3
11384;ALEXIS GABRIEL;52 ;16,2
11385;ALVARO JULIAN;52 ;28,8
11386;AMADOR JESUS;52 ;45,7
11387;ANDREI ROBERT;52 ;17,7
11388;ANDRES GREGORIO;52 ;46,7
11389;ANDRES GUSTAVO;52 ;36,7
11390;ANGEL BIENVENIDO;52 ;55,5
11391;ANTONIO MARIA CLARET;52 ;59,7
11392;ANTONIO ROGELIO;52 ;55,2
11393;AURICA;52 ;51,7
11394;AYAX;52 ;18,4
11395;BANDIOUGOU;52 ;36,7
11396;BENJAMIN JOHN;52 ;30,5
11397;BINBIN;52 ;26,9
11398;BORJA MARIA;52 ;29,4
11399;BOUZID;52 ;42,4
11400;BRYAN ANTONIO;52 ;16,8
11401;BYRON ANDRES;52 ;22,3
11402;BYRON FERNANDO;52 ;29,8
11403;CECILIO JESUS;52 ;43,1
11404;CESAR DARIO;52 ;38,5
11405;CHEMA;52 ;15,3
11406;CIPRIANO MANUEL;52 ;58,1
11407;DAVID MARK;52 ;51,9
11408;DENNIS ALEXANDER;52 ;21,5
11409;DIEGO OMAR;52 ;30,6
11410;EL JILALI;52 ;44,3
11411;ELISEO JOSE;52 ;50,6
11412;ELY;52 ;36,3
11413;EMILIO AGUSTIN;52 ;52,1
11414;ENRIQUE ESTEBAN;52 ;50,3
11415;ERICK GABRIEL;52 ;11,5
11416;EUSEBIO MIGUEL;52 ;53,4
11417;EZEQUIEL DAVID;52 ;20,8
11418;FEDERICO RAMON;52 ;46,2
11419;FELIPE NERI;52 ;47,9
11420;FERAS;52 ;17,9
11421;FERNANDO DARIO;52 ;39,1
11422;FERRAN JOSEP;52 ;36,1
