Orden;Nombre;Frecuencia;Edad media
15751;ERIKA BEATRIZ;34 ;30,6
15752;ERIKA LUCIA;34 ;22,4
15753;ERIKA SOFIA;34 ;16,3
15754;ERINA;34 ;28,9
15755;EROTIDA;34 ;67,5
15756;ESPERANZA CONCEPCION;34 ;47,8
15757;EURI;34 ;10,5
15758;EVA ASCENSION;34 ;44,4
15759;EVA NOELIA;34 ;36,4
15760;EVELIN CARMEN;34 ;28,6
15761;EVELYN ALEJANDRA;34 ;24,5
15762;EXCELSA;34 ;73,6
15763;FANNI;34 ;26,9
15764;FANNY CECILIA;34 ;47,7
15765;FATIMA CANDELARIA;34 ;41,6
15766;FATIMA LORENA;34 ;32,5
15767;FATIMA MERCEDES;34 ;36,2
15768;FIONA JANE;34 ;51,3
15769;FLAVIA ANDREA;34 ;32,9
15770;FLAVIA LORENA;34 ;38,1
15771;FLORENTINA CARMEN;34 ;52,0
15772;FLORENTINA RAMONA;34 ;35,6
15773;FLORINDA MARIA;34 ;60,0
15774;FRANCHESKA;34 ;18,4
15775;FRANCISCA SONIA;34 ;45,5
15776;FREDESWINDA;34 ;71,8
15777;GABRIELA LORENA;34 ;34,6
15778;GABRIELA MONICA;34 ;43,7
15779;GEMA MILAGROS;34 ;44,5
15780;GEMMA ROSA;34 ;47,2
15781;GENESIS MARIA;34 ;19,2
15782;GIOVANNA ELIZABETH;34 ;38,8
15783;GLADYS CONCEPCION;34 ;49,1
15784;GLORIA MAGDALENA;34 ;50,8
15785;GRETHE;34 ;70,9
15786;GULNAZ;34 ;38,6
15787;HAJER;34 ;22,2
15788;HAMAMA;34 ;49,5
15789;HE;34 ;33,8
15790;HELEN MARIA;34 ;34,0
15791;HERMINIA ROSA;34 ;64,9
15792;HRIPSIME;34 ;35,9
15793;HUIQIN;34 ;43,1
15794;ILIANA MARIA;34 ;35,8
15795;ILONKA;34 ;43,4
15796;IMMACOLATA;34 ;44,7
15797;INCA;34 ;21,9
15798;INDIA MARIA;34 ;4,4
15799;INES ANTONIA;34 ;48,9
15800;INMACULADA LOURDES;34 ;49,9
15801;IONELA DENISA;34 ;19,2
15802;IOVANA;34 ;31,4
15803;IRIS ELIZABETH;34 ;43,1
15804;ISABEL ESTRELLA;34 ;53,4
15805;ISABEL FELISA;34 ;65,4
15806;ISABEL TAMARA;34 ;32,7
15807;ISMARY;34 ;44,2
15808;JACOBINA;34 ;63,8
15809;JAMILE;34 ;33,6
15810;JAVERIA;34 ;17,2
15811;JENNIE;34 ;50,9
15812;JENNIFER GABRIELA;34 ;22,3
15813;JESSICA MERCEDES;34 ;34,5
15814;JI;34 ;29,4
15815;JIAMIN;34 ;17,9
15816;JINHONG;34 ;42,1
15817;JOMANA;34 ;7,2
15818;JUANA AMELIA;34 ;57,3
15819;JUANA GUADALUPE;34 ;55,8
15820;JUANA OLGA;34 ;62,3
15821;JUANA VERONICA;34 ;41,6
15822;JULIA CONSUELO;34 ;61,7
15823;JULIA MARY;34 ;57,5
15824;JUNYI;34 ;19,9
15825;KAMLA;34 ;53,3
15826;KANDELA;34 ;10,1
15827;KAREN MARGARET;34 ;56,0
15828;KAREN YESSENIA;34 ;28,9
15829;KARISHMA;34 ;31,8
15830;KARLA BEATRIZ;34 ;25,1
15831;KAROL ANDREA;34 ;24,7
15832;KOUSAR;34 ;43,6
15833;KSENIJA;34 ;32,7
15834;LARA PATRICIA;34 ;31,9
15835;LAURA CARIDAD;34 ;24,5
15836;LAURA ISABELLA;34 ;12,5
15837;LAURA NICOLE;34 ;17,4
15838;LIANA MARIA;34 ;33,5
15839;LIBIA MARIA;34 ;48,8
15840;LILIANA EDITH;34 ;51,7
15841;LILIANA PILAR;34 ;42,9
15842;LINDAURA;34 ;61,1
15843;LJUBICA;34 ;51,3
15844;LORENA FERNANDA;34 ;36,1
15845;LOURDES SOLEDAD;34 ;42,2
15846;LUZ CLARA;34 ;37,9
15847;LYRA;34 ;7,3
15848;LYUBOMIRA;34 ;29,6
15849;MADALINA ALEXANDRA;34 ;21,4
15850;MADALINA FLORENTINA;34 ;22,5
15851;MAIXA;34 ;15,0
15852;MANUELA ASCENSION;34 ;59,0
15853;MANUELA RAMONA;34 ;63,7
15854;MANUELA REMEDIOS;34 ;57,6
15855;MARCELA CLAUDIA;34 ;49,0
15856;MARCELA PILAR;34 ;46,6
15857;MARGARITA ALEJANDRA;34 ;37,1
15858;MARGARITA MONTSERRAT;34 ;56,7
15859;MARIA ANA ISABEL;34 ;56,7
15860;MARIA ARABIA;34 ;54,9
15861;MARIA BUEN CONSEJO;34 ;62,7
15862;MARIA CARMEN ANTONIA;34 ;68,2
15863;MARIA CARMEN FATIMA;34 ;59,7
15864;MARIA ELIGIA;34 ;60,0
15865;MARIA ELISEA;34 ;53,2
15866;MARIA ELITA;34 ;61,0
15867;MARIA ELSY;34 ;52,1
15868;MARIA FREDESVINDA;34 ;67,9
15869;MARIA GUILLERMA;34 ;61,0
15870;MARIA ILEANA;34 ;41,0
15871;MARIA INDIRA;34 ;31,7
15872;MARIA JESUS ISABEL;34 ;64,2
15873;MARIA JOSEFA ISABEL;34 ;67,5
15874;MARIA JUDITE;34 ;58,8
15875;MARIA LASTENIA;34 ;54,2
15876;MARIA LUISA DOLORES;34 ;67,3
15877;MARIA MELBA;34 ;54,7
15878;MARIA NAZARENA;34 ;44,1
15879;MARIA ODETTE;34 ;56,1
15880;MARIA OLEGARIA;34 ;64,7
15881;MARIA SALCEDA;34 ;58,2
15882;MARIA SALIDO;34 ;59,1
15883;MARIA TERESA CONCEPCION;34 ;65,2
15884;MARIA YARA;34 ;39,0
15885;MARIA ZULAY;34 ;41,2
15886;MARIANA IOANA;34 ;34,0
15887;MARITXELL;34 ;33,9
15888;MARITZA JOSEFINA;34 ;55,2
15889;MARLIS;34 ;55,4
15890;MARTA JOSE;34 ;40,3
15891;MARTA JOSEFINA;34 ;49,7
15892;MARY THERESA;34 ;65,4
15893;MAYRA CARMEN;34 ;39,8
15894;MELANIE ALEXANDRA;34 ;19,7
15895;MERCED;34 ;47,8
15896;MIA VICTORIA;34 ;5,4
15897;MIHAELA BIANCA;34 ;24,8
15898;MIHAELA LUMINITA;34 ;39,7
15899;MILLERLANDY;34 ;39,2
15900;MIREN EGUSKIÑE;34 ;51,5
15901;MIRIAN CELESTE;34 ;37,6
15902;MIRIAN ROSARIO;34 ;42,8
15903;MIRIAN YOLANDA;34 ;45,2
15904;MOMINA;34 ;8,0
15905;MONICA EDITH;34 ;45,9
15906;MONICA MARIBEL;34 ;39,2
15907;MONTAÑAS;34 ;43,2
15908;MORELIA;34 ;30,6
15909;NADALINA;34 ;67,9
15910;NADAYA;34 ;9,5
15911;NANCY PAOLA;34 ;33,4
15912;NATALIA MAGDALENA;34 ;31,7
15913;NATHALIA ANDREA;34 ;23,5
15914;NATIVIDAD ROSARIO;34 ;54,8
15915;NELL;34 ;15,4
15916;NEREA ALEJANDRA;34 ;10,8
15917;NEREIDA PINO;34 ;30,0
15918;NEU;34 ;16,0
15919;NICOLETA VALENTINA;34 ;23,4
15920;NICUTA;34 ;45,5
15921;NIEVES RAQUEL;34 ;46,9
15922;NIEVES ROCIO;34 ;30,9
15923;NISRI;34 ;21,3
15924;NURIA LUCIA;34 ;35,1
15925;OANA DANIELA;34 ;30,8
15926;ORESTA;34 ;60,7
15927;PALOMA TERESA;34 ;37,2
15928;PALOMA VICTORIA;34 ;35,8
15929;PAMELA CARMEN;34 ;39,1
15930;PAOLA MARCELA;34 ;31,9
15931;PAOLA MICHELLE;34 ;20,7
15932;PATRICIA JARA;34 ;35,6
15933;PAULA ANGELES;34 ;36,1
15934;PAULA MONICA;34 ;31,5
15935;PAULA MONTSERRAT;34 ;25,1
15936;PERLA MASSIEL;34 ;21,6
15937;PETRA ANTONIA;34 ;66,5
15938;PIEDAD ROCIO;34 ;41,2
15939;POLA;34 ;22,9
15940;QUEILA;34 ;28,3
15941;RAFELA;34 ;67,0
15942;RAHIL;34 ;7,1
15943;RAMONA ELIZABETH;34 ;39,3
15944;RAMONA FLORENTINA;34 ;37,0
15945;RAPHAELA;34 ;23,2
15946;RAQUEL ANTONIA;34 ;47,3
15947;REBECA ANDREA;34 ;19,7
15948;ROCIO VERONICA;34 ;32,9
15949;ROSA ANGELINA;34 ;44,0
15950;ROSA AURA;34 ;51,6
15951;ROSA AVELINA;34 ;56,6
15952;ROSA FABIOLA;34 ;48,7
15953;ROSA HILDA;34 ;54,2
15954;ROSA IMELDA;34 ;53,4
15955;ROSANA ELIZABETH;34 ;41,0
15956;ROSARIO CONSUELO;34 ;57,1
15957;ROSARIO TRINIDAD;34 ;59,6
15958;ROSIE;34 ;40,3
15959;ROXANA PAOLA;34 ;33,6
15960;RU;34 ;29,4
15961;RUTH ANGELICA;34 ;39,5
15962;SABRINA SOLEDAD;34 ;32,7
15963;SALOBRAR;34 ;44,5
15964;SAMANTHA JAYNE;34 ;39,1
15965;SANDRA LUISA;34 ;42,3
15966;SANDRA MAGDALENA;34 ;38,2
15967;SARA CAMILA;34 ;12,5
15968;SARA FATIMA;34 ;26,9
15969;SARA IOANA;34 ;5,4
15970;SELICA;34 ;46,4
15971;SHAOMEI;34 ;46,0
15972;SHAYMA;34 ;11,6
15973;SHEILA CRISTINA;34 ;26,7
15974;SHUJUAN;34 ;44,0
15975;SI;34 ;28,2
15976;SIAN;34 ;35,9
15977;SILVIA JESUS;34 ;46,4
15978;SINTIA;34 ;28,2
15979;SMARANDA;34 ;48,2
15980;SOFKA;34 ;48,7
15981;SONIA VIRGINIA;34 ;46,2
15982;STEFANY CAROLINA;34 ;22,0
15983;STEPHANIE CAROLINA;34 ;24,7
15984;SUELLEN;34 ;32,2
15985;SUIHUA;34 ;52,2
15986;SUJUAN;34 ;44,3
15987;SUKAYNA;34 ;16,0
15988;SUSANA ALEXANDRA;34 ;36,4
15989;SYEDA;34 ;33,8
15990;TAISIYA;34 ;30,2
15991;TAMARA ANDREA;34 ;32,0
15992;TERESA CANDELARIA;34 ;52,1
15993;TERESITA NIÑO;34 ;65,6
15994;TESLEM;34 ;34,6
15995;TESSY;34 ;31,0
15996;TFARRAH;34 ;33,7
15997;THAYNARA;34 ;19,4
15998;TORIA;34 ;45,4
15999;TSIRA;34 ;40,9
16000;TULA;34 ;28,8
16001;UMME;34 ;19,7
16002;USHA;34 ;41,5
16003;VALENTINA ALEXANDRA;34 ;12,0
16004;VARDUHI;34 ;40,6
16005;VERONICA BELEN;34 ;32,7
16006;VICTORIA CATALINA;34 ;28,4
16007;VICTORIA JESUS;34 ;42,1
16008;VICTORIA JULIA;34 ;43,4
16009;VICTORIA YOLANDA;34 ;46,7
16010;VILMA ELIZABETH;34 ;39,4
16011;VLADIMIRA;34 ;33,4
16012;WALESKA;34 ;29,2
16013;WENHUI;34 ;15,5
16014;WINIFRED;34 ;59,9
16015;XUELING;34 ;39,2
16016;XUYAN;34 ;33,6
16017;YAKELINE;34 ;36,0
16018;YANE;34 ;32,2
16019;YINAN;34 ;15,9
16020;YIWEI;34 ;30,9
16021;YOLANDA DOLORES;34 ;47,1
16022;YOLANDA FRANCISCA;34 ;48,6
16023;YU XIN;34 ;9,4
16024;YUJING;34 ;21,4
16025;YURENA PILAR;34 ;32,6
16026;ZEHRA;34 ;48,4
16027;ZEIDA;34 ;46,2
16028;ZULLY;34 ;44,7
16029;ABIBATOU;33 ;28,2
16030;ADELA ANTONIA;33 ;56,3
16031;ADONAYA;33 ;14,7
16032;ADORINDA;33 ;75,0
16033;AGUSTINA ISABEL;33 ;58,9
16034;AIFANG;33 ;42,3
16035;AINHOA PATRICIA;33 ;16,8
16036;ALCIDES;33 ;76,2
16037;ALDA MARIA;33 ;49,3
16038;ALEJANDRA CECILIA;33 ;36,0
16039;ALEJANDRA SOLEDAD;33 ;35,0
16040;ALEXANDRA MARIANA;33 ;25,3
16041;ALEXANDRA RAMONA;33 ;26,6
16042;ALICIA EUGENIA;33 ;44,6
16043;ALICIA LAURA;33 ;40,3
16044;ALICIA NIEVES;33 ;46,2
16045;ALICIA PALOMA;33 ;46,3
16046;ALICIA SOLEDAD;33 ;47,7
16047;ALINA DIANA;33 ;28,1
16048;ALIZEE;33 ;11,8
16049;AMADA JESUS;33 ;58,0
16050;AMALIA ESTHER;33 ;50,3
16051;AMANDA VICTORIA;33 ;18,9
16052;AN;33 ;27,0
16053;ANA BOLENA;33 ;48,3
16054;ANA LIDON;33 ;41,8
16055;ANA TEODORA;33 ;45,1
16056;ANDREA ANA;33 ;34,8
16057;ANDREA JESUS;33 ;34,3
16058;ANEELA;33 ;33,7
16059;ANGELA ELVIRA;33 ;54,9
16060;ANGELA MARIANA;33 ;35,4
16061;ANGELA NATALIA;33 ;30,8
16062;ANGELA RAMONA;33 ;56,6
16063;ANGELA SOLEDAD;33 ;44,7
16064;ANGELA YOLANDA;33 ;49,3
16065;ANGELES GLORIA;33 ;62,7
16066;ANGHARA;33 ;26,3
16067;ANGIE MICHELLE;33 ;15,4
16068;ANNA MONIKA;33 ;34,0
16069;ANTEA;33 ;20,5
16070;ANTONIA CECILIA;33 ;59,5
16071;ANTONIA NATIVIDAD;33 ;57,7
16072;ARAYA;33 ;17,1
16073;ARCELIA;33 ;61,7
16074;ARI;33 ;6,4
16075;ASCENSION ANGELES;33 ;57,0
16076;ASENET;33 ;29,4
16077;AURELIA CRISTINA;33 ;45,6
16078;AWATEF;33 ;26,8
16079;AWILDA;33 ;35,0
16080;AZZA;33 ;34,0
16081;BARALIDES;33 ;67,0
16082;BARBARA FRANCISCA;33 ;49,7
16083;BEATA MARIA;33 ;48,0
16084;BEATRIZ MAGDALENA;33 ;44,9
16085;BEREZI;33 ;24,0
16086;BHARTI;33 ;39,2
16087;BINA;33 ;46,8
16088;BLANCA BELEN;33 ;42,0
16089;BLANCA FABIOLA;33 ;48,4
16090;BLANCA RAQUEL;33 ;46,7
16091;BOLIVIA;33 ;52,9
16092;BOUSSO;33 ;31,2
16093;BRENDA LIZETH;33 ;27,8
16094;BRITT;33 ;48,4
16095;CARLA ANDREINA;33 ;27,6
16096;CARLOTA TERESA;33 ;27,1
16097;CARLOTA VICTORIA;33 ;27,1
16098;CARMEN ALTAGRACIA;33 ;51,2
16099;CARMEN CONSOLACION;33 ;51,6
16100;CARMEN DUNIA;33 ;43,2
16101;CARMEN OTILIA;33 ;59,0
16102;CARMEN PASTORA;33 ;48,1
16103;CAROLINE MARIE;33 ;39,0
16104;CECILIA LOURDES;33 ;47,3
16105;CECILIA MAGDALENA;33 ;47,0
16106;CECILIA VICTORIA;33 ;45,5
16107;CELIA CONCEPCION;33 ;47,9
16108;CELIA DOLORES;33 ;56,7
16109;CELMA;33 ;39,0
16110;CHUNLIAN;33 ;47,3
16111;CIES;33 ;6,3
16112;CILENE;33 ;39,3
16113;CINDY TATIANA;33 ;26,8
16114;CLARA JOSEFA;33 ;59,3
16115;CLARE ELIZABETH;33 ;44,0
16116;CLAUDIA ALINA;33 ;34,4
16117;CLAUDIA MAGDALENA;33 ;34,5
16118;CLAUDIA SIMONA;33 ;38,6
16119;COLUMBA;33 ;63,0
16120;CRISTINA ARANZAZU;33 ;42,4
16121;CRISTINA CLARA;33 ;33,9
16122;CRISTINA MIRELA;33 ;34,5
16123;CRUZ CARMEN;33 ;54,1
16124;DAMARIS CARMEN;33 ;33,7
16125;DANAI;33 ;17,9
16126;DARIA STEFANIA;33 ;6,4
16127;DARIN;33 ;11,9
16128;DAYANA ANDREA;33 ;19,4
16129;DIANA ESPERANZA;33 ;37,1
16130;DIANA MABEL;33 ;41,3
16131;DIANA MARIANA;33 ;27,3
16132;DILETTA;33 ;25,7
16133;DIMITRA;33 ;37,4
16134;DOLORES INES;33 ;55,6
16135;DOLORES MATILDE;33 ;61,7
16136;DOMINIQUE MARIE;33 ;59,0
16137;DORA CECILIA;33 ;54,9
16138;DORIS ISABEL;33 ;44,0
16139;DULZURA;33 ;71,3
16140;ELENA CANDELARIA;33 ;43,4
16141;ELENA GUADALUPE;33 ;38,3
16142;ELENA NATALIA;33 ;32,7
16143;ELENA TATIANA;33 ;38,7
16144;ELIANA ISABEL;33 ;28,1
16145;ELISA AMPARO;33 ;56,7
16146;ELISA ANDREA;33 ;26,0
16147;ELISA CONCEPCION;33 ;53,6
16148;ELISA INES;33 ;43,0
16149;ELISA TERESA;33 ;53,4
16150;ELSA CAROLINA;33 ;32,5
16151;ELSA ELENA;33 ;46,9
16152;EMILIA ASUNCION;33 ;63,1
16153;EMMY;33 ;33,0
16154;EMY;33 ;25,0
16155;ESPERANZA INMACULADA;33 ;44,3
16156;ESTELA ROCIO;33 ;26,0
16157;ESTEPHANY;33 ;20,5
16158;ESTRELLA ROSA;33 ;56,2
16159;EVA PALOMA;33 ;40,5
16160;EVELYN ESTEFANIA;33 ;23,1
16161;FANNY ISABEL;33 ;40,7
16162;FATIMA ANGELES;33 ;35,9
16163;FLOR ANGEL;33 ;48,1
16164;FLORINA MIHAELA;33 ;31,0
16165;FRANCISCA GUADALUPE;33 ;55,6
16166;GABRIELA CLAUDIA;33 ;37,9
16167;GABRIELA IULIANA;33 ;31,0
16168;GABRIELA JESUS;33 ;33,0
16169;GEMA ESTHER;33 ;37,5
16170;GEORGETA CRISTINA;33 ;33,7
16171;GHZALA;33 ;39,5
16172;GISELLE MARIA;33 ;22,9
16173;GLADYS CRISTINA;33 ;51,5
16174;GLANA;33 ;21,6
16175;GLORIA JOSEFINA;33 ;56,7
16176;GLORIA MANUELA;33 ;49,9
16177;GRETCHEN;33 ;31,8
16178;GRISELDA MARIA;33 ;49,3
16179;GRISELLA;33 ;33,0
16180;GUOFEN;33 ;41,9
16181;HAIHUA;33 ;43,2
16182;HAIWEI;33 ;39,5
16183;HAIYUN;33 ;40,8
16184;HELEN MARIE;33 ;53,6
16185;HUILI;33 ;37,8
16186;HURIA;33 ;32,9
16187;IAROSLAVA;33 ;35,4
16188;IDRISSIA;33 ;40,7
16189;INES CONCEPCION;33 ;54,5
16190;INEZ;33 ;35,3
16191;IRENE ESTHER;33 ;37,6
16192;IRENE JULIA;33 ;35,9
16193;ISABEL EULALIA;33 ;57,8
16194;ISABEL PINO;33 ;40,5
16195;ISSRAE;33 ;7,2
16196;ITALIA;33 ;49,8
16197;JATINDER KAUR;33 ;34,4
16198;JAZMINE;33 ;14,4
16199;JENNIFER LUCIA;33 ;21,1
16200;JENNIFER SUSAN;33 ;59,9
16201;JENNY PILAR;33 ;39,6
16202;JESSICA CECILIA;33 ;35,3
16203;JESSICA JAZMIN;33 ;28,6
16204;JESSICA VERONICA;33 ;35,9
16205;JESUALDA;33 ;71,2
16206;JIA JIA;33 ;15,4
16207;JIAYAN;33 ;14,9
16208;JOHANNA ALEJANDRA;33 ;30,7
16209;JOLANDA;33 ;49,5
16210;JOLANTA MARIA;33 ;48,1
16211;JOSEFA CELIA;33 ;69,3
16212;JOVITA MARIA;33 ;56,6
16213;JUANA FELISA;33 ;70,0
16214;JUANA TRINIDAD;33 ;57,8
16215;JULIA LEONOR;33 ;41,7
16216;JULIA LORENA;33 ;32,7
16217;JULIA SUSANA;33 ;48,8
16218;JULIETH ANDREA;33 ;25,3
16219;JULISA;33 ;19,0
16220;JULITA MARIA;33 ;58,8
16221;JUNE ANN;33 ;70,8
16222;KAIXIN;33 ;13,0
16223;KANEEZ;33 ;48,0
16224;KAREN JULISSA;33 ;28,2
16225;KAREN LIZBETH;33 ;20,4
16226;KATHERINE PATRICIA;33 ;30,3
16227;KATHRYN ANN;33 ;54,3
16228;KHITAM;33 ;19,5
16229;KHLIFIA;33 ;46,0
16230;KULWANT;33 ;47,9
16231;KUMIKO;33 ;46,9
16232;LADY CAROLINA;33 ;28,8
16233;LADY VIVIANA;33 ;31,7
16234;LARA PILAR;33 ;26,8
16235;LAURA CARLOTA;33 ;29,6
16236;LAURA LUZ;33 ;38,6
16237;LAURA NICOLETA;33 ;27,9
16238;LAVINIA ANDREEA;33 ;20,0
16239;LEIDY ALEXANDRA;33 ;25,2
16240;LEIDY KATHERINE;33 ;26,4
16241;LEIDYS;33 ;35,1
16242;LENA MARIA;33 ;28,3
16243;LIDIA VERONICA;33 ;38,3
16244;LILIAN ROSA;33 ;44,7
16245;LILIANA MONICA;33 ;52,2
16246;LILY ROSE;33 ;8,8
16247;LINGZHI;33 ;38,7
16248;LINGZHU;33 ;48,8
16249;LIWEN;33 ;32,6
16250;LIXIAO;33 ;34,3
16251;LORENA JESUS;33 ;33,7
16252;LORENA SOFIA;33 ;24,6
16253;LOURDES MONTSERRAT;33 ;44,8
16254;LUCIA HELENA;33 ;38,3
16255;LUCIA PALOMA;33 ;40,8
16256;LUCINDA MARIA;33 ;49,2
16257;LUISA GABRIELA;33 ;30,5
16258;LUISA ROCIO;33 ;41,0
16259;LUMINITA DANIELA;33 ;39,3
16260;LYDIA CARMEN;33 ;37,1
16261;MAGALIE;33 ;36,2
16262;MALENI;33 ;12,6
16263;MAN;33 ;28,3
16264;MANUELA BEATRIZ;33 ;49,2
16265;MANUELA SOLEDAD;33 ;56,4
16266;MARGO;33 ;35,7
16267;MARIA ALDARA;33 ;36,3
16268;MARIA AMANDINA;33 ;73,2
16269;MARIA ANAHI;33 ;38,6
16270;MARIA ANGELES CARMEN;33 ;64,8
16271;MARIA ARACELIS;33 ;53,3
16272;MARIA ARSELINA;33 ;67,3
16273;MARIA ATOCHA;33 ;61,5
16274;MARIA CARMELITA;33 ;64,5
16275;MARIA CARMEN MARGARITA;33 ;67,3
16276;MARIA CARMEN MILAGROS;33 ;66,4
16277;MARIA CAROLA;33 ;50,5
16278;MARIA DEVORA;33 ;37,9
16279;MARIA DULZURA;33 ;68,6
16280;MARIA ELPIDIA;33 ;61,7
16281;MARIA EXPIRACION;33 ;55,9
16282;MARIA GILMA;33 ;59,1
16283;MARIA GIULIA;33 ;26,6
16284;MARIA IZASCUN;33 ;57,5
16285;MARIA KORO;33 ;55,3
16286;MARIA MARISA;33 ;62,3
16287;MARIA MIGDALIA;33 ;51,5
16288;MARIA MUELA;33 ;34,7
16289;MARIA MYRIAM;33 ;55,4
16290;MARIA NAIARA;33 ;24,0
16291;MARIA NOELLE;33 ;47,9
16292;MARIA PALOMARES;33 ;50,7
16293;MARIA PIEDRAESCRITA;33 ;49,1
16294;MARIA PILAR DOLORES;33 ;67,1
16295;MARIA PILAR VICTORIA;33 ;64,2
16296;MARIA PREDESTINACION;33 ;71,3
16297;MARIA REIS;33 ;51,0
16298;MARIA ROSA CARMEN;33 ;66,1
16299;MARIA SEVERA;33 ;61,5
16300;MARIA SHAILA;33 ;34,1
16301;MARIAGRAZIA;33 ;42,0
16302;MARIANA CORINA;33 ;37,4
16303;MARIANA MERCEDES;33 ;41,2
16304;MARIE CATHERINE;33 ;49,5
16305;MARIELA PILAR;33 ;40,8
16306;MARINA ANGELA;33 ;44,3
16307;MARINA GLORIA;33 ;52,5
16308;MARINA MONTSERRAT;33 ;40,2
16309;MARTA ANNA;33 ;36,0
16310;MARTA FATIMA;33 ;33,6
16311;MARY ELLEN;33 ;59,3
16312;MARYBEL;33 ;38,7
16313;MEGHAN;33 ;8,0
16314;MEGI;33 ;33,3
16315;MELANYA;33 ;38,7
16316;MERCEDES SOCORRO;33 ;55,3
16317;MERCEDES SOLEDAD;33 ;45,5
16318;MIA ALEJANDRA;33 ;4,9
16319;MIHAELA CAMELIA;33 ;33,5
16320;MILAGRO CARMEN;33 ;45,5
16321;MILENA MARIA;33 ;26,5
16322;MILVA;33 ;38,4
16323;MIMUNTZ;33 ;60,7
16324;MINERVA PINO;33 ;35,6
16325;MIRELA CRISTINA;33 ;31,8
16326;MIRELYS;33 ;41,5
16327;MIREN GENTZANE;33 ;50,7
16328;MIRIAM JUDITH;33 ;37,0
16329;MIRIAM LUZ;33 ;43,8
16330;MIRKA;33 ;32,0
16331;MONICA CLAUDIA;33 ;40,7
16332;MONICA GUADALUPE;33 ;41,3
16333;MONICA JACQUELINE;33 ;42,5
16334;MONICA JANETH;33 ;40,3
16335;MONIKA EWA;33 ;37,5
16336;MONIQUE MARIE;33 ;69,6
16337;MONTESION;33 ;69,0
16338;MOUFIDA;33 ;33,7
16339;MYRIAM ROCIO;33 ;40,5
16340;NADIFA;33 ;34,0
16341;NAFISSATOU;33 ;28,5
16342;NAGINA;33 ;32,0
16343;NAILAH;33 ;5,4
16344;NAROBA;33 ;8,7
16345;NATALIA ANGELES;33 ;36,3
16346;NATALIA ANNA;33 ;26,8
16347;NATALIA CECILIA;33 ;37,7
16348;NATALIA LOURDES;33 ;37,0
16349;NATALIA VALENTINA;33 ;14,2
16350;NATALIA VIRGINIA;33 ;34,7
16351;NATHALIE MARIE;33 ;45,7
16352;NDEYE ANTA;33 ;28,9
16353;NEISY;33 ;41,0
16354;NEYDA;33 ;31,7
16355;NIAMH;33 ;25,6
16356;NIEVES VICTORIA;33 ;47,6
16357;NOEMI ELIZABETH;33 ;32,7
16358;NORKA;33 ;44,9
16359;NORMA GLADYS;33 ;59,3
16360;NORMA MARGARITA;33 ;52,4
16361;OANA RALUCA;33 ;30,6
16362;OMKALTOUM;33 ;40,5
16363;OUMAMA;33 ;25,7
16364;PALOMA BELEN;33 ;38,2
16365;PALOMA MERCEDES;33 ;42,0
16366;PALWINDER;33 ;34,6
16367;PAMELA MARGARET;33 ;66,6
16368;PAOLA MERCEDES;33 ;28,4
16369;PATRICIA EMILIA;33 ;36,4
16370;PATRICIA GEMA;33 ;33,2
16371;PATRICIA MANUELA;33 ;32,6
16372;PATRICIA MARIBEL;33 ;37,1
16373;PATRICIA NATALIA;33 ;29,9
16374;PAULA CATALINA;33 ;26,5
16375;PAULA MAR;33 ;20,8
16376;PENELOPE MARIA;33 ;34,7
16377;PERLA BEATRIZ;33 ;41,1
16378;PETRA CONCEPCION;33 ;69,0
16379;PETRA FRANCISCA;33 ;70,2
16380;PHILOMENA;33 ;53,7
16381;PILAR GUADALUPE;33 ;50,1
16382;PROCOPIA;33 ;80,3
16383;PUSHPA;33 ;55,5
16384;RALUCA CRISTINA;33 ;28,4
16385;RAMONA BEATRIZ;33 ;46,0
16386;RAMONA CONCEPCION;33 ;58,6
16387;RAMONA MARIANA;33 ;34,1
16388;RAMONA TERESA;33 ;66,5
16389;RAOUIA;33 ;22,6
16390;RAWAA;33 ;7,1
16391;REBECCA MARIA;33 ;16,3
16392;REGINA ANGELES;33 ;53,1
16393;RONDA;33 ;18,3
16394;ROSA ASCENSION;33 ;58,1
16395;ROSA GUILLERMINA;33 ;51,6
16396;ROSA MARIELA;33 ;38,1
16397;ROSA NARCISA;33 ;47,1
16398;ROSA OLGA;33 ;62,6
16399;ROSA SILVIA;33 ;51,0
16400;ROSA YSABEL;33 ;45,1
16401;ROSARIO GUADALUPE;33 ;42,2
16402;ROSARIO LUCIA;33 ;48,3
16403;ROUMAISSAE;33 ;10,1
16404;ROXANE;33 ;28,3
16405;SAFINA;33 ;29,0
16406;SALLY JANE;33 ;55,5
16407;SANDRA LEONOR;33 ;40,8
16408;SARA AMELIA;33 ;41,9
16409;SARA CATALINA;33 ;23,2
16410;SARA LUNA;33 ;20,4
16411;SARAH VICTORIA;33 ;21,0
16412;SAVITA;33 ;43,6
16413;SHULI;33 ;36,5
16414;SIMONA CLAUDIA;33 ;37,6
16415;SIMONA IONELA;33 ;32,3
16416;SONIA ANDREA;33 ;33,2
16417;SONIA CECILIA;33 ;44,0
16418;SONIA ESTER;33 ;40,2
16419;SONIA PINO;33 ;39,9
16420;SONIA SOLEDAD;33 ;40,3
16421;STHEFANY;33 ;20,8
16422;SUGHRAN;33 ;49,6
16423;SUMMER;33 ;9,5
16424;SUSANA ELVIRA;33 ;49,5
16425;SUSANA LAURA;33 ;41,0
