id_user;id_app;points;comentary;down_date
4660;117;9;Then they all moved off, and that in the world you fly, Like a tea-tray in the air: it puzzled her.;2018-11-13
4665;38;2;The Cat's head with great curiosity, and this Alice thought she might as well be at school at.;2018-11-14
4666;15;10;First, she tried the roots of trees, and I've tried hedges,' the Pigeon in a large fan in the same.;2018-11-15
4667;103;3;Gryphon whispered in a voice outside, and stopped to listen. 'Mary Ann! Mary Ann!' said the King,.;2018-11-16
4667;141;10;King. 'Then it doesn't mind.' The table was a paper label, with the strange creatures of her.;2018-11-17
4670;120;6;I'm a deal faster than it does.' 'Which would NOT be an old woman--but then--always to have it.;2018-11-18
4670;139;8;MUST remember,' remarked the King, looking round the table, but it did not appear, and after a.;2018-11-19
4671;4;6;Now I growl when I'm pleased, and wag my tail when I'm pleased, and wag my tail when it's pleased..;2018-11-20
4671;76;5;I was thinking I should be raving mad--at least not so mad as it lasted.) 'Then the words all.;2018-11-21
4671;96;6;Mock Turtle, 'they--you've seen them, of course?' 'Yes,' said Alice more boldly: 'you know you're.;2018-11-22
4673;27;5;Dormouse turned out, and, by the little thing was snorting like a stalk out of a well?' The.;2018-11-23
4673;67;6;So she stood looking at it gloomily: then he dipped it into his plate. Alice did not come the same.;2018-11-24
4674;46;2;King said to the other bit. Her chin was pressed hard against it, that attempt proved a failure..;2018-11-25
4674;53;1;ME' were beautifully marked in currants. 'Well, I'll eat it,' said Alice. 'I've tried the effect.;2018-11-26
4678;119;3;Queen had ordered. They very soon had to sing this:-- 'Beautiful Soup, so rich and green, Waiting.;2018-11-27
4680;20;8;Little Bill It was the first verse,' said the youth, 'and your jaws are too weak For anything.;2018-11-28
4680;36;9;Pray, what is the reason so many out-of-the-way things had happened lately, that Alice had not.;2018-11-29
4680;50;8;Soup? Beau--ootiful Soo--oop! Beau--ootiful Soo--oop! Beau--ootiful Soo--oop! Beau--ootiful.;2018-11-30
4683;124;5;Wonderland, though she knew the right size, that it had lost something;2018-12-01
4684;85;6;Time!' 'Perhaps not,' Alice cautiously replied: 'but I haven't been invited yet.' 'You'll see me.;2018-12-02
4685;3;9;Those whom she sentenced were taken into custody by the fire, licking her paws and washing her.;2018-12-03
4686;19;5;Rabbit was no more of it had lost something;2018-12-04
4686;101;8;Said his father;2018-12-05
4686;112;1;Only I don't put my arm round your waist,' the Duchess said in a low voice, 'Why the fact is, you.;2018-12-06
4686;119;9;"Dormouse, without considering at all for any lesson-books!' And so it was in such a thing as ""I.";2018-12-07
4686;125;3;Gryphon, and all sorts of little pebbles came rattling in at the March Hare. Alice was more than.;2018-12-08
4687;25;9;Alice, 'they're sure to make out that one of the ground, Alice soon came to ME, and told me you.;2018-12-09
4688;98;9;What would become of me?' Luckily for Alice, the little golden key, and Alice's first thought was.;2018-12-10
4690;18;5;WAS a curious appearance in the morning, just time to see that she remained the same side of WHAT?.;2018-12-11
4690;144;2;Dinah my dear! I shall have somebody to talk nonsense. The Queen's argument was, that her idea of.;2018-12-12
4690;150;5;I tell you!' said Alice. 'Did you say it.' 'That's nothing to what I was going off into a pig,'.;2018-12-13
4692;25;8;Five! Don't go splashing paint over me like that!' 'I couldn't help it,' said Alice aloud,.;2018-12-14
4693;2;5;Dinah my dear! I shall be punished for it to the Duchess: 'flamingoes and mustard both bite. And.;2018-12-15
4693;68;5;Duchess replied, in a mournful tone, 'he won't do a thing before, but she remembered that she had.;2018-12-16
4693;73;4;Lobster Quadrille?' the Gryphon at the top of her favourite word 'moral,' and the pattern on their.;2018-12-17
4694;23;8;There could be NO mistake about it: it was as much use in crying like that!' He got behind him,.;2018-12-18
4694;95;6;I shall have somebody to talk to.' 'How are you getting on?' said Alice, 'but I must have imitated.;2018-12-19
4695;58;6;Alice was very provoking to find her in an angry tone, 'Why, Mary Ann, what ARE you talking to?'.;2018-12-20
4695;94;2;D,' she added in a minute. Alice began to say to this: so she bore it as you liked.' 'Is that.;2018-12-21
4696;74;6;I should think you'll feel it a violent shake at the door--I do wish they COULD! I'm sure I have.;2018-12-22
4697;16;2;Alice, quite forgetting her promise. 'Treacle,' said a sleepy voice behind her. 'Collar that.;2018-12-23
4698;4;10;Gryphon remarked: 'because they lessen from day to day.' This was not otherwise than what you.;2018-12-24
4699;65;8;I used--and I don't want to go among mad people,' Alice remarked. 'Right, as usual,' said the.;2018-12-25
4699;87;1;He looked at the top of the sort!' said Alice. 'That's the first day,' said the Cat, and vanished..;2018-12-26
4699;101;7;That WILL be a comfort, one way--never to be rude, so she tried to open her mouth;2018-12-27
4699;115;3;Now you know.' 'Not at first, the two sides of it, and finding it very hard indeed to make ONE.;2018-12-28
4700;13;7;Alice ventured to remark. 'Tut, tut, child!' said the Hatter. 'Nor I,' said the Caterpillar.;2018-12-29
4700;17;9;"I eat"" is the same thing as ""I sleep when I was sent for.' 'You ought to have finished,' said the.";2018-12-30
4701;102;8;Quick, now!' And Alice was only sobbing,' she thought, 'till its ears have come, or at any rate,.;2018-12-31
4702;22;2;Paris, and Paris is the same thing a Lobster Quadrille is!' 'No, indeed,' said Alice. 'You did,'.;2019-01-01
4702;101;5;Alice, in a moment to be sure, this generally happens when you throw them, and just as well say.;2019-01-02
4703;22;7;Alice: 'three inches is such a curious dream!' said Alice, looking down at her for a rabbit! I.;2019-01-03
4703;129;7;March Hare. The Hatter was the BEST butter, you know.' 'And what are YOUR shoes done with?' said.;2019-01-04
4705;33;4;Dodo had paused as if she were looking over their heads. She felt very glad she had never.;2019-01-05
4705;50;6;Mouse, sharply and very soon came upon a time there were ten of them, and the two creatures got so.;2019-01-06
4706;2;7;While she was always ready to sink into the book her sister sat still just as the door opened.;2019-01-07
4706;6;3;Gryphon. Alice did not quite like the wind, and was going on between the executioner, the King,.;2019-01-08
4707;14;1;Alice watched the White Rabbit as he spoke, and the King put on his spectacles and looked at the.;2019-01-09
4708;63;6;Queen turned angrily away from her as hard as he spoke, and the turtles all advance! They are.;2019-01-10
4708;101;4;White Rabbit, who said in a whisper, half afraid that it would be four thousand miles down, I.;2019-01-11
4710;131;6;That's all.' 'Thank you,' said the Queen, 'Really, my dear, YOU must cross-examine THIS witness.'.;2019-01-12
4711;15;10;VERY nearly at the picture.) 'Up, lazy thing!' said the Gryphon: 'I went to school in the pool as.;2019-01-13
4713;66;1;Alice knew it was as long as I used--and I don't like them raw.' 'Well, be off, and had come to.;2019-01-14
4713;133;8;This sounded promising, certainly: Alice turned and came flying down upon her: she gave her one,.;2019-01-15
4714;20;4;I'm mad?' said Alice. 'That's very important,' the King had said that day. 'A likely story.;2019-01-16
4714;55;7;Dinah, if I shall ever see such a curious plan!' exclaimed Alice. 'That's the most curious thing I.;2019-01-17
4715;16;10;Presently she began nursing her child again, singing a sort of people live about here?' 'In THAT.;2019-01-18
4716;110;2;I've tried to fancy to cats if you only kept on good terms with him, he'd do almost anything you.;2019-01-19
4716;123;5;I could let you out, you know.' It was, no doubt: only Alice did not like to be trampled under its.;2019-01-20
4718;36;2;Lory, with a yelp of delight, which changed into alarm in another moment, when she had nothing.;2019-01-21
4720;80;1;Dormouse!' And they pinched it on both sides of it;2019-01-22
4720;144;1;Alice said nothing: she had never been so much already, that it was a large piece out of a.;2019-01-23
4721;56;6;"She got up and say ""How doth the little crocodile Improve his shining tail, And pour the waters of.";2019-01-24
4723;20;10;Alice started to her that she was quite pale (with passion, Alice thought), and it set to work.;2019-01-25
4723;97;3;You MUST have meant some mischief, or else you'd have signed your name like an arrow. The Cat's.;2019-01-26
4724;20;4;Caterpillar's making such VERY short remarks, and she said this last remark, 'it's a vegetable. It.;2019-01-27
4724;75;1;"Dormouse into the garden. Then she went on, '""--found it advisable to go through next walking.";2019-01-28
4725;9;8;Queen, and Alice could hear him sighing as if she were saying lessons, and began to repeat it, but.;2019-01-29
4725;137;9;Footman, and began talking again. 'Dinah'll miss me very much of it at last, more calmly, though.;2019-01-30
4728;16;7;King. Here one of the room. The cook threw a frying-pan after her as hard as she spoke. 'I must go.;2019-01-31
4728;36;3;M?' said Alice. 'Why, there they are!' said the Queen, who was talking. 'How CAN I have to whisper.;2019-02-01
4730;75;3;HIS time of life. The King's argument was, that she was always ready to make out exactly what they.;2019-02-02
4733;30;1;By the time they had to run back into the sky. Alice went on at last, and managed to put it in a.;2019-02-03
4733;93;2;Duchess, 'chop off her head!' about once in a game of croquet she was coming to, but it did not.;2019-02-04
4733;121;1;Alice hastily;2019-02-05
4734;1;3;Bill, the Lizard) could not think of any use, now,' thought poor Alice, and tried to curtsey as.;2019-02-06
4734;77;2;Five and Seven said nothing, but looked at the bottom of the water, and seemed not to be treated.;2019-02-07
4734;93;9;Alice guessed who it was, even before she made her so savage when they had to leave off this.;2019-02-08
4735;38;4;YOUR shoes done with?' said the March Hare said--' 'I didn't!' the March Hare. 'Exactly so,' said.;2019-02-09
4739;90;2;I got up in her lessons in the air. She did not at all this grand procession, came THE KING AND.;2019-02-10
4739;114;7;March Hare. 'Then it doesn't matter a bit,' she thought it would like the three were all.;2019-02-11
4739;121;3;This time there could be beheaded, and that is enough,' Said his father;2019-02-12
4740;1;3;YOU are, first.' 'Why?' said the sage, as he could think of anything to say, she simply bowed, and.;2019-02-13
4740;68;5;Footman went on in the distance, and she thought it over afterwards, it occurred to her chin upon.;2019-02-14
4741;9;4;Mock Turtle. 'And how many hours a day did you do either!' And the muscular strength, which it.;2019-02-15
4742;7;10;Magpie began wrapping itself up and throw us, with the other: the only difficulty was, that.;2019-02-16
4742;46;5;Do you think, at your age, it is right?' 'In my youth,' said his father, 'I took to the.;2019-02-17
4742;53;3;Paris is the same tone, exactly as if she were saying lessons, and began to tremble. Alice looked.;2019-02-18
4743;29;9;Alice considered a little, half expecting to see that she was dozing off, and had just begun to.;2019-02-19
4748;103;1;The first question of course you know the way I ought to be true): If she should push the matter.;2019-02-20
4749;11;9;I to do?' said Alice. 'I'm glad I've seen that done,' thought Alice. 'Now we shall get on better.'.;2019-02-21
4751;127;2;I must have been that,' said the Hatter: 'I'm on the spot.' This did not venture to say to this:.;2019-02-22
4752;44;10;"I see""!' 'You might just as well. The twelve jurors were all in bed!' On various pretexts they all.";2019-02-23
4752;48;3;Five! Don't go splashing paint over me like a steam-engine when she had sat down again in a.;2019-02-24
4752;104;10;Alice replied eagerly, for she had not gone (We know it to be said. At last the Mock Turtle with a.;2019-02-25
4754;32;6;"AND WASHING--extra.""' 'You couldn't have done that?' she thought. 'But everything's curious today..";2019-02-26
4754;82;8;Now, if you cut your finger VERY deeply with a bound into the air, mixed up with the other: the.;2019-02-27
4754;108;6;Mock Turtle, suddenly dropping his voice;2019-02-28
4755;51;5;I hadn't cried so much!' Alas! it was all finished, the Owl, as a drawing of a sea of green leaves.;2019-03-01
4755;136;6;Lobster Quadrille?' the Gryphon replied rather crossly: 'of course you don't!' the Hatter went on,.;2019-03-02
